Key,Id,English(en)
UI_LEADERBOARD_RANK_RANK,152933013824462848,Rank
UI_LEADERBOARD_RANK_EMPTY,152933015493795840,HR is not available at this time.
UI_UPGRADE_EMPTY_SLOT,152531288336621568,Empty Slot
UI_SELECT_UPGRADE_COUNT_FMT,152555780165328896,Select Upgrade +{Count}
UI_ATTRIBUTE_ADD_FMT,153254426577985536,{value:+#.##;-#.##;+0}
UI_ATTRIBUTE_MODIFY_FMT,153254478088232960,{value:+#.##;-#.##;+0}%
UI_ATTRIBUTE_MULTIPLY_FMT,153254480353157120,{value:0.##}x
UI_SHIP_TOUR_MEAT_LOCKERS,154378383981010944,<color=#FFC700>Meat Lockers</color>: Choose your cosmetic meat here.
UI_SHIP_TOUR_EMPLOYEE_HANDBOOK,154378456194342912,"<color=#FFC700>Codex</color>: Browse enemies, items, and lore."
UI_SHIP_TOUR_SMART_MEAT_TERMINAL,154378470564028416,<color=#FFC700>Employee Benefits Terminal</color>: Unlock and upgrade your Employee Benefits.
UI_SHIP_TOUR_WEAPON_TERMINAL,154378471918788608,<color=#FFC700>Weapon Terminal</color>: Unlock and upgrade weapons.
UI_SHIP_TOUR_FLAIR_TERMINAL,154378473181274112,<color=#FFC700>Flair Terminal</color>: Unlock and upgrade flair for passive bonuses.
UI_SHIP_TOUR_MEAT_MARKET,154378474439565312,<color=#FFC700>Meat Market</color>: Preview a selection of random Meats.
UI_SHIP_TOUR_JUKEBOX,154378475714633728,<color=#FFC700>Jukebox</color>: Change the ship's music.
UI_SHIP_TOUR_SHOOTING_RANGE,154378477010673664,<color=#FFC700>Shooting Range</color>: Practice your weapons before a run.
UI_SHIP_TOUR_BOLT_BURGERS,154378478273159168,<color=#FFC700>Bolt Burgers</color>: Choose your loadout and start a run here.
UI_SHIP_TOUR_NAVIGATION_TERMINAL,154378479544033280,<color=#FFC700>Navigation Terminal</color>: Choose your next destination and difficulty.
UI_BENEFITS_TERMINAL,155021233676607488,Benefits Terminal
UI_REQUIREMENT_PERKTRACK_RANK,155367902129676288,{track} Rank {rank:roman()}
LE_EDrawDistance_Close,155444035605950464,Close
LE_EDrawDistance_Medium,155444035631116288,Medium
LE_EDrawDistance_Far,155444035631116289,Far
UI_OPTS_VIDEO_DRAW_DIST,155444200114941952,Draw Distance
UI_OPTS_VIDEO_DRAW_DIST_TITLE,155444221707218944,Draw Distance
UI_OPTS_VIDEO_DRAW_DIST_MESSAGE,155444247250530304,How far away the game renders distant geometry and objects. Lower settings reduce GPU and CPU cost — recommended on lower-end hardware like Steam Deck. Higher settings show more of the world at the cost of performance.
UI_BENEFITS_PERKS_TITLE,157261430313181184,Perks
CELEBRATION_BANNER_QUEST_COMPLETE,157196335902089216,Quest Complete!
CELEBRATION_BANNER_MUTATION_UNLOCKED,157196339714711552,Mutation Unlocked!
CELEBRATION_BANNER_ITEM_UNLOCKED,157196341396627456,Item Unlocked!
CELEBRATION_BANNER_FLAIR_UNLOCKED,157196345850978304,Flair Unlocked!
CELEBRATION_BANNER_RANK_INCREASED,157196347440619520,Employee Rank Increased!
CELEBRATION_BANNER_NEW_QUESTLINE_UNLOCKED,157204890768105472,New Questline Unlocked: {name}
CELEBRATION_BANNER_RP_TO_NEXT_RANK,157204893980942336,RP to Next Rank: {amount}
CELEBRATION_BANNER_FLAIR_EQUIP_HINT,157204896069705728,*Equip at Bolt Burger
CELEBRATION_BANNER_WEAPON_EQUIP_HINT,157204901467774976,*Equip at Meat Locker
CELEBRATION_BANNER_CODEX_HINT,157204904043077632,Entry added to codex
CELEBRATION_BANNER_ARTIFACT_UNLOCKED,157204905355894784,Artifact Unlocked!
CELEBRATION_BANNER_CONFIRM,157229979689541632,Confirm
CELEBRATION_BANNER_WEAPON_UNLOCKED,157238824793006080,Weapon Unlocked!
CELEBRATION_BANNER_RANK_HEADING,157240833617158144,Employee Rank {rank}
CELEBRATION_BANNER_REWARDS_EARNED,157243622590242816,Rewards Earned
,157924484164083712,Upgrade Station
UPGRADE_STATION,158017480964431872,Upgrade Station
UI_REQUIREMENT_PERKRANK,157717392333463552,Unlock a Perk
TUTORIAL_COMPLETE_TITLE,158105394041839616,Certificate of Completion
TUTORIAL_COMPLETION_SUBTITLE_01,158105588380721152,This is to certify that
TUTORIAL_COMPLETION_SQUISHIE_NAME,158105683281043456,Squishy
TUTORIAL_COMPLETION_SUBTITLE_02,158105801833046016,"has successfully passed the <color=#FFC700>Employee Orientation Program</color>!<br>Congratulations on becoming an official member of the Rangus team!<br><br>Now let’s get out there, <color=#FFC700>Harvest some Meat</color> and <color=#FFC700>Feed the Galaxy</color>!"
TUTORIAL_COMPLETION_SIGNED,158106159250661376,Signed:
TUTORIAL_COMPLETION_CARL_NAME,158106223612256256,"Carl Rangus, CEO"
CODEX_TOAST_HEADER_GENERIC,158291396984078336,New Entries!
CODEX_TOAST_HEADER_ITEM,158291406320599040,New Item!
CODEX_TOAST_HEADER_ARTIFACT,158291413488664576,New Artifact!
CODEX_TOAST_HEADER_CURRENCY,158291422971985920,New Resource!
CODEX_TOAST_HEADER_MEAT,158291431851327488,New Meat!
CODEX_TOAST_HEADER_CREATURE,158291454114693120,New Creature!
CODEX_TOAST_HEADER_RANGUS_FILE,158291467289001984,New Rangus File!
CODEX_TOAST_SUBHEADER,158291475207847936,Added to Codex
INFORMATION_TERMINAL_TITLE,159254944652492800,Codex
UI_INTERACTION_REVIVE,159415565250715648,Revive
UI_PLAYERHEALTH_DOWNED_TAG,159415579876253696,DOWNED
UI_INTERACTION_REVIVE_TARGET,160116078837489664,{Name}
LEVEL_UP_IN_SECONDS_FMT,160177751237582848,Pausing in <color=#FF0080>{Seconds:0.0}</color>
LEVEL_UP_AUTO_SELECT_FMT,160182415509151744,Auto-Selecting in: <color=#FF0080>{Seconds}</color>s
LEVEL_UP_STILL_SELECTING_TITLE,160189906225717248,Meat Scientists still Pondering...
UI_BEING_REVIVED_BY,160196323477282816,{Name} is reviving
MAIN_MENU_DISCORD_REPORT_BUG_BUTTON,160623538572615680,Report a Bug
UI_MAIN_MENU_REPORT_BUG_MESSAGE,160864087942619136,If you want to report a bug or give us feedback on the game you can do so on our Discord!
OPTS_MULTIPLAYER_HOST_MODE,160914647022559232,Lobby Visibility
OPTS_HOST_MODE_PUBLIC,160920542238466048,Public
OPTS_HOST_MODE_FRIENDS,160920542238466049,Friends Only
OPTS_HOST_MODE_PRIVATE,160920542238466050,Private
UI_MULTIPLAYER_HOST_MODE_HELP_TITLE,160920542238466051,Lobby Visibility
UI_MULTIPLAYER_HOST_MODE_HELP_MESSAGE,160920542238466052,Controls who can join your hosted game. Public: anyone can join from the lobby list. Friends Only: only your Steam friends can see and join your lobby. Private: your game will not appear in the lobby list.
UI_NEWSAVE_TITLE,161300188696141824,New Employee Setup
UI_NEWSAVE_PLAY_TUTORIAL,161300196812120064,Play Tutorial
UI_NEWSAVE_TUTORIAL,161325451916075008,Tutorial
UI_NEWSAVE_SUBTITLE,161325468882034688,This can be changed before any run by adjusting the run settings.
UI_NEWSAVE_SCREENTITLE,161550229604130816,Select starting difficulty
PLAYER_DOWN_ANNOUNCEMENT,162770743492337664,{Player} down!
UI_ANNOUNCEMENT_BOSS_WARNING_LEGISMATOR,162681121139580928,Pork Barrel Pete uses THE FILIBUSTER
UI_ANNOUNCEMENT_BOSS_WARNING_EXECUVATOR,162681204534927360,Hairforce One issues EXECUTIVE ORDERS
UI_ANNOUNCEMENT_BOSS_WARNING_JUDGEMENTALITS,162681227154808832,Judge Crawdaddy DENIES YOUR MOTION
UI_LEADERBOARD_RANK_SCORE,163032451393773568,Score
UI_LEADERBOARD_NUKE_KILLS,163035281710112768,Workplace Incidents - Nuclear
UI_CODEX_TIER_UNDISCOVERED,163840130551836672,???
UI_CARLTERMINAL_MAINLINE_PROGRESS,164591723147681792,MAINLINE {Current} OF {Total}:
UI_CARLTERMINAL_COMPLETE_ALL_TO_EARN,164593566355546112,Complete all quests to earn:
UI_CODEX_MUTATIONS_TAB,165154895239831552,Mutations
UI_CODEX_MUTATIONS_FIRE_TITLE,165154895248220160,Fire
UI_CODEX_MUTATIONS_ICE_TITLE,165154895248220161,Ice
UI_CODEX_MUTATIONS_SLIME_TITLE,165154895248220162,Slime
UI_CODEX_MUTATIONS_ELECTRIC_TITLE,165154895248220163,Electric
UI_CODEX_MUTATIONS_KINETIC_TITLE,165154895248220164,Kinetic
UI_SAVEMGMT_RANGUS_FILES_DATA,164863994869309440,{Found}/{Total}
UI_SAVEMGMT_EMPTY_SLOT_HEADER,164865773950459904,EMPTY
UI_CINEMATIC_PROLOGUE_TEXT1,165560353607901184,"Rangus Meat Co. once fed the galaxy. At its peak, it employed millions across dozens of star systems.<br><br>When its proprietary “meat science” was pushed too far, a portal ruptured into the universe. Everything it touched was killed or transformed.<br><br>Carl Rangus escaped. Most didn’t."
UI_CINEMATIC_PROLOGUE_TEXT2,165560955771543552,"""Here at Rangus, we don't just harvest meats,<br>we harvest heroes...And that's you!""<br><br><br>–Carl Rangus, Founder & CEO<br>(recovered recruiting ad, date unknown)"
UI_SYSTEMUNLOCK,165563304946688000,new system unlocked
UI_SYSTEMNAME_S2,165564616182587392,Plumtor's Folly
UI_SYSTEMNAME_S3,165564619336704000,Omnikron
UI_SYSTEMNAME_RANDOM,165564842473676800,Random System
UI_SAVEMGMT_SELECT_EMPLOYEE,165569668465025024,Select employee
UI_SAVEMGMT_LAST_PLAYED,165571657299124224,Last played
UI_SAVEMGMT_RANGUS_FILES,165589631661760512,Rangus Files:
UI_OPTS_MARK_ALL_READ,165623256277049344,Mark all read
LE_EFrameLimit_TwoForty,169126859746828288,240Hz
HUNTER_INCAPACITATED,169893516064841728,Incapacitated
IA_ProfilerCapture,170595270909747200,ProfilerCapture
IB_Profiler Capture Chord,170595270913941504,Profiler Capture Chord
IB_modifier,170595270913941505,modifier
,170622196965695488,ProfilerCapture
,170622196974084096,Profiler Capture Chord
,170622196974084097,modifier
UI_OPTS_VIDEO_CAMERA_DISTANCE,174991015364517888,Camera Distance
UI_OPTS_VIDEO_CAMERA_DISTANCE_TITLE,174991024080281600,Camera Distance
UI_OPTS_VIDEO_CAMERA_DISTANCE_MESSAGE,174991034385686528,Adjusts how far the camera sits behind your character.
LE_ECameraDistance_Near,174992531030794240,Near
LE_ECameraDistance_Medium,174992531034988544,Medium
LE_ECameraDistance_Far,174992531034988545,Far
MODE_SELECT_CONTINUE_BTN,175310263911702528,Continue
MODE_SELECT_LOAD_SAVE_BTN,175310282018512896,Load / New Game
UI_SAVEMGMT_RUN_IN_PROGRESS,175380214638960640,Run in Progress
UI_LOCATION_CARD_SYSTEM_FMT,175384551528325120,S{index} | {system}
UI_LOCATION_CARD_DIFFICULTY_FMT,175384575272280064,Difficulty: {difficulty}
UI_LOCATION_CARD_HEADER,175386164208852992,Location
UI_MEATOFFERING_REQUIREMENT,176036607361478656,<color=red>Requires equipped meat parts</color>
UI_SAVEMGMT_MSGBOX_ABANDON_RUN_TITLE,176120204733964288,Abandon Run?
UI_SAVEMGMT_MSGBOX_ABANDON_RUN_MSG,176120210866036736,Abandon Employee {EmployeeNumber}'s run in progress?<br>You'll start back at the lobby. This can't be undone.
UI_SAVEMGMT_MSGBOX_ABANDON_RUN_CONFIRM,176120214003376128,Abandon Run
UI_ITEM_ONADD_TRIGGER,176120503238385664,On Add
END_STAGE_RUN_ABANDONED,178656993092820992,Run Abandoned
DEATHCERTIFICATE_RUN_FAILED,179093814868172800,RUN FAILED!
DEATHCERTIFICATE_DEAD_MEAT,179093814876561408,DEAD MEAT
DEATHCERTIFICATE_DAMAGE,179093814876561409,DAMAGE
DEATHCERTIFICATE_KILLS,179093814876561410,KILLS
DEATHCERTIFICATE_CRITS,179093814876561411,CRITS
DEATHCERTIFICATE_DPS,179093814876561412,DPS
DEATHCERTIFICATE_THE_RANGUS_CORPORATION_HEREBY_ACKNOWLEDGES_THE_D,179093814876561413,The Rangus Corporation hereby acknowledges the death of
DEATHCERTIFICATE_YOUR_CONTRIBUTIONS_TO_RANGUS_MEAT_CO_WILL_NEVER,179093814876561414,Your contributions to Rangus Meat Co will never be forgotten
DEATHCERTIFICATE_SIGNED_CARL_RANGUS_CEO,179093814876561415,"Signed:<br><color=#FFFFFF>Carl Rangus, CEO</color>"
DEATHCERTIFICATE_KILLED_BY_SPIDER,179093814876561416,KILLED BY <color=#FFC700>SPIDER</color>
DEATHCERTIFICATE_ON_THE_VERY_EVE_OF_HIS_4TH_BIRTHDAY,179093814876561417,ON THE VERY EVE OF HIS 4TH BIRTHDAY
UI_REQUIREMENT_STAT_FLAIRPULLS_FMT,178238717753810944,Collect {count} flair
CELEBRATION_BANNER_FLAIR_HEADING_FMT,178255509733761024,{count}x {name} Flair
UI_FLAIRTERMINAL_INSERT_COIN,177509684464312320,"Insert <sprite name=""CarlCoin""> Carl Coin"
UI_FLAIRTERMINAL_REQUIRES_COIN,177529825763778560,"<color=#FF0000>Requires <sprite name=""CarlCoin""> Carl Coin</color>"
UI_LOADOUT_SAVE_EXIT,182247692602171392,Save & Exit
UI_LOADOUT_COL_WEAPONS,182248564694441984,Weapons
UI_LOADOUT_COL_CONSUMABLES,182248566531547136,Consumables
UI_LOADOUT_FLAIR_EMPTY_DESC,182260794391519232,Unlock flair at the Flair Terminal
UI_OPTS_VIDEO_BLOOM,182327216559874048,Bloom
UI_OPTS_VIDEO_BLOOM_TITLE,182327234784124928,Bloom
UI_OPTS_VIDEO_BLOOM_MESSAGE,182327251011887104,"Toggles the bloom glow around bright lights and effects. Turn this off to reduce glare and eye strain, or if bright scenes look washed out to you."
CELEBRATION_BANNER_FLAIR_DISPENSED,182655213074636800,Flair Dispensed!
UI_FLAIRTERMINAL_INSERT_COST,182665081978347520,Insert {count} {icon} {name}
UI_FLAIRTERMINAL_REQUIRES_COST,182665090496978944,<color=#FF0000>Requires {count} {icon} {name}</color>
CELEBRATION_BANNER_FLAIR_SKIP_FMT,185871235538677760,Press {Button} to skip
