Key,Id,Chinese (Simplified)(zh-Hans)
ITM_1118_HE_0,98641490081734657,"对 <#FFEB04><link=""Keyword:7"">[踉跄]</link></color> 目标造成近战伤害时触发"
ITM_1121_HE_0,101570858839957504,"对 <#FFEB04><link=""Keyword:3"">[冷硬]</link></color> 目标造成火焰伤害时触发"
ITM_1121_HE_1,103760276568924160,"对 <#FFEB04><link=""Keyword:4"">[冰冻]</link></color> 目标造成火焰伤害时触发"
ITM_1122_HE_0,101598599421353985,"对 <#FFEB04><link=""Keyword:4"">[冰冻]</link></color> 目标造成肉系技能伤害时有 15% 的几率触发"
ITM_1122_HE_1,101598599421353986,"对 <#FFEB04><link=""Keyword:3"">[冷硬]</link></color> 目标造成肉系技能伤害时有 15% 的几率触发"
ITM_1124_HE_0,102071207426252801,"对 <#FFEB04><link=""Keyword:8"">[电击]</link></color> 目标造成薄弱点伤害时有 20% 的几率触发"
ITM_1124_HE_1,102071207426252802,"通过薄弱点击杀 <#FFEB04><link=""Keyword:8"">[电击]</link></color> 目标时触发"
ITM_1126_HE_0,102475594657161217,"击杀 <#FFEB04><link=""Keyword:2"">[黏袭]</link></color> 目标时触发"
ITM_1127_HE_0,102475594657161219,达到物品数量上限时触发
ITM_1140_HE_0,104851685120139265,"对 <#FFEB04><link=""Keyword:2"">[黏袭]</link></color> 目标造成肉系技能伤害时有 10% 的几率触发"
ITM_296_HE_0,101221828050018304,造成肉系技能伤害时触发
ITM_307_HE_1,106328262077046784,击杀时有 25% 的几率触发
ITM_394_HE_0,102071207417864192,"对 <#FFEB04><link=""Keyword:1"">[灼烧]</link></color> 目标造成伤害时有 10% 的几率触发"
ITM_601_HE_1,101531253960859648,"用武器击杀 <#FFEB04><link=""Keyword:4"">[冰冻]</link></color> 目标时有 15% 的几率触发"
ITM_Attr_513,102575519529164800,{0:+#.##;-#.##;+0} 技能最大充能数
ITM_Attr_514,106215386981064704,{0:+#.##;-#.##;+0} 连锁目标数
ITM_Attr_515,106242417093500928,{0:+#.##;-#.##;+0} 冰冻持续时间
ITM_Attr_516,106255518333394944,{0:|+|+|+}{0:percent()}% 头部肉系技能伤害
ITM_Attr_517,106255518337589248,{0:|+|+|+}{0:percent()}% 躯干肉系技能伤害
ITM_Attr_518,106255518333394945,{0:|+|+|+}{0:percent()}% 腿部肉系技能伤害
ITM_Attr_519,106302737078018048,{0:|+|+|+}{0:percent()}% 武器伤害
ITM_Name_1109,96107584912613376,电池充能
ITM_Name_1110,96127592808046592,伏特腺体
ITM_Name_1112,96856720469385216,扳机手指
ITM_Name_1113,96856720469385217,扳机手指增益
ITM_Name_1114,96906830591025152,冷若冰霜
ITM_Name_1115,96923830507790336,黏球！
ITM_Name_1116,97130954542276608,黏球化
ITM_Name_1118,98641490081734656,赠礼腺体
ITM_Name_1120,101559114235109376,霜核
ITM_Name_1121,101570858789625856,冻灼之肉
ITM_Name_1122,101598599421353984,鸡皮疙瘩
ITM_Name_1123,101598599421353987,薄荷清新口气
ITM_Name_1124,102071207426252800,电火花鼻涕
ITM_Name_1126,102475594657161216,胸巢
ITM_Name_1127,102475594657161218,烟雾
ITM_Name_1128,102475594657161220,焦烤胸肉躯体
ITM_Name_1130,102575519558524928,肾脏充能
ITM_Name_1131,104510089782616064,火辣身材
ITM_Name_1132,104510089782616065,火辣身材变异
ITM_Name_1133,104531369521045504,生物质涌动变异
ITM_Name_1134,104531369521045505,生物质涌动
ITM_Name_1135,104712032748560384,狂暴趾
ITM_Name_1136,104791554407784448,骨针刺
ITM_Name_1137,104810734590877696,辣味芝士之触
ITM_Name_1138,104810734590877697,辣味芝士之触变异
ITM_Name_1139,104851685115944960,浆糊胃
ITM_Name_1140,104851685120139264,浆糊胃变异
ITM_Name_1141,106215386997841920,分叉闪电
ITM_Name_1142,106247402053165056,冰镇面条
ITM_Name_1143,106261060711866368,冰镐
ITM_Name_1144,106261402287595520,潜艇英雄
ITM_Name_1145,106296471018528768,运动健将
ITM_Name_1146,106296471018528769,博学之士
ITM_Name_1147,106296471018528770,辣椒油
ITM_Name_1148,106296471018528771,香辣浓汤
ITM_Name_1149,106296471018528772,性价比之王
ITM_Name_1150,106300027549245440,黑胡椒火药
ITM_Name_1151,106300027549245441,黏糊糊
MEH_Desc_76,108761156712128512,把我扔进我的机甲里，小肉团！
MEH_Name_76,108761156707934208,卡尔·兰格斯的头
MEL_Name_50,102563114636009472,暴击机器人的腿
MUT_Name_16,109842573688823808,线圈之心
MUT_Name_2,109842573680435200,蜂巢爆发
MUT_Name_22,109842573688823809,炼狱头骨
MUT_Name_23,346366160134167,雷霆胸腔
MUT_Name_25,109842573688823810,真皮装甲
MUT_Name_27,109842573688823811,雪肉团
MUT_Name_28,96107584925196288,伏特腺体
MUT_Name_29,109842573688823812,扳机手指
MUT_Name_3,109842573684629504,神圣之肉
MUT_Name_31,96923277304258560,黏球！
MUT_Name_32,98636212292542464,赠礼腺体
MUT_Name_34,109842573688823813,黏性内脏
MUT_Name_35,109842573688823814,冷冻之心
MUT_Name_37,109842573688823815,破片手指
MUT_Name_38,109842573688823816,脊椎壳
MUT_Name_39,109842573688823817,结壳雪人眼
MUT_Name_41,109842573688823818,荆棘头骨
MUT_Name_42,109842573688823819,永冻尖刺
MUT_Name_43,109842573688823820,嗜甜牙
MUT_Name_44,109842573688823821,霜核
MUT_Name_45,109842573688823822,冻灼之肉
MUT_Name_46,109842573688823823,鸡皮疙瘩
MUT_Name_47,109842573688823824,薄荷清新口气
MUT_Name_48,109842573688823825,电火花鼻涕
MUT_Name_50,109842573688823826,胸巢
MUT_Name_51,102475594665549824,焦烤胸肉躯体
MUT_Name_52,102575519566913536,肾脏充能
MUT_Name_53,104519924813127680,火辣身材
MUT_Name_54,109842573688823827,生物质涌动
MUT_Name_55,104698776562688000,狂暴趾
MUT_Name_56,109858960654196736,骨针刺
MUT_Name_57,104791554420367360,辣味芝士之触
MUT_Name_58,109842573688823828,浆糊胃
MUT_Name_8,19688412549210112,核黄素
PE_Desc_128,97509550570070016,选择你的肉！
PE_Desc_129,98235809558159360,选择你的武器！
PE_Desc_130,100509189787344896,选择你的变异！
PE_Desc_131,107655364055392256,摧毁传送门！
PE_Desc_133,107655364063780865,击败猎人！
PF_Name_68,107302781818232832,物品解锁：鳄鱼皮肤
PF_Name_69,107302781826621440,物品解锁：鳕玉棒
PF_Name_70,107302781826621441,物品解锁：喂食狂潮
PF_Name_71,107318253833936896,变异解锁：电池储能
PF_Name_72,107318253833936897,变异解锁：霜甲
PF_Name_73,107318253833936898,变异解锁：火辣身材
PF_Name_74,107318253833936899,变异解锁：炽热
PF_Name_75,107318253833936900,变异解锁：邋遢乔
PF_Name_76,107373590712672256,神秘肉解锁：核爆公爵
PF_Name_77,107373590712672257,神秘肉解锁：机械卡尔
PLN_Name_31,105178928291766272,血肉之球
RF_Subtitle_35,99311942877831168,超维度实体
TPUP_Sub1_Desc_17_0_0,103774446992420864,使敌人<color=#FF3667><i>眩晕</i></color>
TPUP_Sub1_Desc_17_0_1,103774447009198080,"<#FFEB04><link=""Keyword:1"">[灼烧]</link></color> 敌人会持续受到伤害，并有几率陷入 <#FFEB04><link=""Keyword:19"">[燃爆]</link></color>。"
TPUP_Sub1_Desc_17_0_2,103774447009198081,"<#FFEB04><link=""Keyword:8"">[电击]</link></color> 敌人会持续受到伤害，并有几率陷入 <#FFEB04><link=""Keyword:7"">[踉跄]</link></color>。"
TPUP_Sub1_Desc_17_1_0,103774447009198082,"<#FFEB04><link=""Keyword:2"">[黏袭]</link></color> 敌人受到任何来源的伤害时，都会<color=#FF3667><i>承受额外伤害</i></color>，且其他元素效果会<color=#FF3667><i>更快施加</i></color>。"
TPUP_Sub1_Desc_17_1_1,103774447009198083,"<#FFEB04><link=""Keyword:3"">[冷硬]</link></color> 敌人会被<color=#FF3667><i>减速</i></color>，并有几率陷入 <#FFEB04><link=""Keyword:4"">[冰冻]</link></color>。用 <#FFEB04><link=""Keyword:5"">[动能]</link></color> 或近战伤害攻击 <#FFEB04><link=""Keyword:4"">[冰冻]</link></color> 敌人可使其<color=#FF3667><i>破裂</i></color>，造成额外伤害。"
e902d74f6cf640f296e9a01344279cab_121_0,101942999326384128,已充能
f59980ba4e384046ab723e5bc9badda9_128_0,97509550570070017,已领取玩家奖励
53afc69896b94bfba03024778d9e3623_134_0,111688140467462144,抓住卡尔，把他扔进他的机甲里！
75a404bead8b4222886ea28d9fafd2a0_136_0,124465651215491072,近战攻击假人 [InputAction:Gameplay/MeleeFire]
866e5e3449304da59d2ee38062fafa39_81_0,127793421195603968,！
9697eea8c0a144b39d6932525438c386_136_0,124725136014172160,射击场
CRT_Desc_11,114192001456177153,<b>兰格斯肉食</b>的前顾客，如今是员工们的噩梦。长期饮用<b>给力滋特饮</b>让他的体格发生了惊人的改变，但对他的暴脾气显然毫无改善。
CRT_Desc_12,114192001460371456,由<b>兰格斯肉食</b>自动防御部门制造。该部门后来悄然解散。它至今仍在运转，并死板地执行着最后收到的指令。然而，早就没人记得那些指令具体是什么了。
CRT_Desc_13,114192001460371457,有八条腿和好几只眼睛。对你出现在这里只有一个看法，而且绝非欢迎。栖息在它自己精心设计的蛛网里，并为此颇感自豪。
CRT_Desc_22,114192001464565760,既是<i>利维坦计划</i>的巅峰成就，也是<b>兰格斯肉食</b>水产实验的最惨败笔。不管它在被藻类污染前是个什么东西，反正现在它的体型已经大得吓人了。<br><br>没人知道它是不是在发飙，但谁都能看出来它现在饥饿难耐。
CRT_Desc_26,114192001464565761,一艘由外星势力操控的侦察战斗舰，其动机至今记录不详。速度极快，射击精准，从未回应过任何通讯频率。
CRT_Desc_28,114192001464565762,由于<b>肉类科学</b>的废料长期污染<b>彼得里姆</b>的淡水系统，经过数代繁衍，它的体型已大幅膨胀。技术层面上讲，它依然是一只青蛙；安全层面上讲，最好离它远点。
CRT_Desc_31,114192001464565763,在<i>利维坦计划</i>启动之前，<b>彼得里姆</b>土生土长的食人鱼群顶多只能算是个小麻烦。不过，那已经是陈年往事了。
CRT_Desc_34,114192001468760064,因长期暴露在实验性<b>肉类科学化</b>合物中而产生了变异强化。速度更快，体型更大。而且它对你的兴趣，远超任何一条正常鲨鱼该有的范畴。
CRT_Desc_37,114186022270304256,一种自由漂浮的眼球生物，既没有可见的躯体，也没有任何合理的原理解释。<b>兰格斯肉食</b>的异生物学家为此提交了无数份报告。但仍未在它到底是设么的问题上达成共识。
CRT_Desc_38,114192001472954368,一个基础型<b>智能肉</b>构造体。现已彻底野化，或被敌对势力重新改造。结构简单，目标执着。作为一个核心本质上只是一坨肉的玩意，它耐打得出奇。
CRT_Desc_39,114192001472954369,曾受雇于<b>兰格斯肉食</b>加工厂。在几次并非完全出于自愿的职业转型中，始终保留着行业工具。
CRT_Desc_40,114192001472954370,油猴子是一台早就被淘汰、却压根没收到通知的退役汽修机器人。干掉它就能拿到扳手——修理友方建筑的本事，比它当年修车强多了。
CRT_Desc_41,114192001481342976,这头庞然大物曾是<b>兰格斯肉食</b>的科学家，如今既把自己视为<b>彼得里姆</b>水生生命的守护者，也认为自己是世界顶级掠食者。<br><br>他还觉得自己是个海盗。人真是奇怪！
CRT_Desc_42,114192001481342977,以其巨大的眼部结构和见到一切就先盯着看再吞噬的强迫行为而著称。那凝视是一种警告。大多数东西明白这一点都为时已晚。
CRT_Desc_43,114192001481342978,一艘<b>弗兰肯肉族</b>飞船，负责将更多的恐怖源源不断地运往需要它们的地方。它几乎从不降落，通常只是把肚子里装的东西倾倒后便扬长而去。
CRT_Desc_44,114192001485537280,遗憾的是，并非所有<b>肉类科学</b>实验都推动了文明的巨大飞跃。起初，这只是一个旨在通过“极限风味 (TM)”来强化猪类实验体的小规模项目，但很快就失控了。<b>兰格斯肉食</b>的技术人员非但没能创造出完美的食物，反而造就了一台完美的进食机器。<br><br>这只无脑生物曾被其中一位科学家戏称为“弗兰肯豆”，之后不久他和团队就被这怪物吞噬了。如今，它游荡在银河系中四处觅食，只为填补它无尽的饥饿感。
CRT_Desc_45,114192001485537281,一项<b>肉类科学</b>实验的产物。该实验本着探索精神而始，却本着对该精神的深刻悔悟而终。<br><br>半人半黄蜂，纯纯的麻烦。
CRT_Desc_46,114192001489731584,一个毫无野心、毫无情感，也压根没打算放你过去的固定炮台。在你面对的所有敌人当中，这家伙大概是对自己的诉求最坦诚的一个了。
CRT_Desc_47,114192001489731585,来源不明的生物，四肢延伸程度远超生物力学通常允许的范围。它善加利用这一点。你很快就会亲身体验到。
CRT_Desc_48,114192001489731586,体型更小、速度更快，但饿死鬼投胎的劲头可一点不输它的创造者。<b>弗兰肯肉族</b>的饕餮食欲是会遗传的，唯一缩水的只有每次的进食量。
CRT_Desc_50,114192001493925888,一种<b>智能肉</b>构造体，其体型早已严重超出了官方推荐的生长参数。当年批准了这项开发规格的负责人至今处于失联状态，未予置评。
CRT_Desc_51,114192001493925889,体型紧凑却令人生畏的宇宙斗士。虽然活动范围有限，但它用更加坚定不移的动作全招呼到了你的脸上。
CRT_Desc_52,114192001498120192,既不还手，也不移动。然而完全违背所有合理常识的是，它居然奇迹般地活到了今天。与其说是这个靶子命硬，倒不如说是射击场里那些家伙的枪法实在太烂。
CRT_Desc_53,114192001498120193,在暗示着极佳装备或极其私人动机的距离上行动。也许两者兼有。对此从未发表任何声明。
CRT_Desc_54,114192001498120194,通过获取几乎可以肯定不该归它所有的技术实现了制空权。速度快，机动性强，对这两点都极度自信。
CRT_Desc_55,114192001506508800,它通过彻底放弃移动，完美解决了走位的难题。它始终悬停在一个固定的高度，而那个高度刚好能对你构成致命威胁。这绝非巧合。
CRT_Desc_56,114192001506508801,体型娇小，肌肉爆炸。坚信尺寸不过是个数字，而这个数字跟它即将挑起的战斗毫无关系。
CRT_Desc_57,114192001506508802,一块鸭子形状的岩石，在其漫长的地质演变中，突然活了过来，还变得极具攻击性。<b>兰格斯肉食</b>地质部门曾就此提交论文。论文被拒了。
CRT_Desc_59,114192001510703104,一种地下人形生物，掘地本能一流，对访客的看法极差。只在被激怒时才会冒出地面。经常被激怒。
CRT_Desc_6,114192001397456896,<b>肉类科学</b>的终极成就。这个由高密度强化肉拼成的巨型构造体，拥有毁灭级的战斗输出。<b>卡尔·兰格斯</b>专门把它设计用于那些不需要任何技术含量、只需要把纯粹的暴力拉满的场合。
CRT_Desc_60,114192001510703105,一艘由变异体阵营运营、靠<b>给力滋特饮</b>驱动的运输载具。它来得快，闪得更快。至于它在来去之间顺便拉出来的烂摊子，现在全成你的麻烦了。
CRT_Desc_61,114192001514897408,一艘外星运输船，不仅针对快速投放兵力进行了完美优化，也同样擅长在拍拍屁股引发一连串烂摊子后光速跑路。
CRT_Desc_62,114192001514897409,永不停歇，无穷无尽地输出兵力。这背后的数学逻辑从来没人能解释得通，以后也不会有人解释。别想了，继续开枪就对了。
CRT_Desc_63,114192001514897410,这个奇特却友善的机器人来历不明。有人认为他在很久以前乘坐飞船从遥远的星系而来。<br><br>最近一次有人见到瑞赛特时，他正被囚禁在那个名为<b>卡吕普索</b>、拥有自我意识的远程机器人工厂里，这显然是这两位感情破裂的结果。
CRT_Desc_64,114192001519091712,一个自动武器平台，有人英明地将它从地面升了起来。这没让它更友好，只是让它更难躲避了。
CRT_Desc_65,114192001519091713,比起原版大号，这个微缩版的<b>给力滋特饮</b>成瘾者体型缩水了不少。但在到处惹麻烦这个核心使命上，它的战斗力可是一点都不打折扣。
CRT_Desc_66,114192001523286016,一个脱离宿主后仍可独立运作的眼球单元。原本部署用于监视，后来升级为直接交战。这个变化并不在原始规格内。
CRT_Desc_67,114192001527480320,蜜翠丝部署周期的第一阶段。个头小。看着不起眼。倒计时已经开始。
CRT_Desc_68,114192001527480321,高得让人觉得其母星的重力对垂直生长有什么强烈执念。它随时随地都在利用自己的身高优势，而且理直气壮，毫无愧色。
CRT_Desc_69,114192001531674624,以一种无人推选、也无人成功挑战过的威权主持战斗。按所见判决。无所不见。
CRT_Desc_70,114192001531674625,<b>猪肉桶皮特</b>部署的官僚式战斗员，专门用流程拖延和物理伤害同时纠缠对手。文件是武器。武器也确实是武器。
CRT_Desc_71,114192001535868928,刚从竞选路上赶来，并且坚信这就是所谓公共服务。成群结队出现。投票时严格跟党走。
CRT_Desc_72,114192001535868929,以一种从未质疑过自身判断的人所特有的绝对自信主持竞技场。法槌硕大。裁决终局。
CRT_Desc_73,114192001535868930,一个代表<b>重击之父</b>管理层出面干预的企业强力执法单元。它只负责执行上头交代下来的决策，从不自己动脑子做决定。当然，它也压根不需要脑子。
CRT_Desc_74,114192001540063232,全面部署的蜜翠丝。不管你在做什么，现在就停下来。
CRT_Desc_75,114192001540063233,重心极低，痛觉阈值极高。<b>给力滋特饮</b>带来的变异没能让他长个儿，但它却把这有限的身高利用到了极致。
CRT_Desc_76,114192001544257536,一个通过某种至今尚未解密的手段混进了官方编制的巨石强鸭。它胸前的徽章是真的，鸭子是真的，屁股底下的石头也是货真价实的。
CRT_Desc_77,114192001544257537,正处于成长周期中段的蜜翠丝。比看起来更大。已经在盘算下一步了。
CRT_Desc_79,114192001548451840,机械阵营操纵的重装甲地面车辆。制造环节中某个想留名的人给它取名叫托米。托米的出现并不让人安心。
CRT_Desc_8,114192001456177152,一种领地意识极强的空中战斗员，常见于银河系中各种环境恶劣的鬼地方。它的毒液已经够让人头疼了，但它的叫声居然比毒液还要折磨人。<b>兰格斯肉食</b>至少尝试过三次想把它开发成新菜品，但都失败了。
CRT_Desc_80,114192001548451841,一个射程极佳的定向能武器平台。顺便一提，它对处于其射程之内的所有人和事，都持有相当强烈的个人意见。
CRT_Desc_81,114192001548451842,一种机械阵营单元，其头部毫无疑问是个盒子。盒子里装着某种东西。这东西一到地方就会被放出来。至于之后会发生什么... 相信我，你绝对不会喜欢的。
CRT_Desc_82,114192001552646144,长得圆，滚得快，而且对这两件事都抱有极大的热情。<b>给力滋特饮</b>把变异这件事推向了一个非常具体的几何方向。
CRT_Desc_83,114192001552646145,又细又扁。但却出乎意料地抗造。这种️降维变异体，不知怎么的，反而变得更具威胁。
CRT_Desc_86,114192001556840448,一个被派来对付你的忠诚<b>智能肉</b>伴侣单元。它并不完全理解这件事。如果它有这种程度的自我反思能力，可能会为此感到内疚。
CRT_Desc_87,114192001556840449,一个正处于幼崽期的<b>智能肉</b>伴侣单元。整天活力满满却完全不在状态。它已经拼尽全力了，然而它的拼尽全力，对你来说依旧是个不小的麻烦。
CRT_Desc_88,114192001561034752,<b>卡尔·兰格斯</b>亲自披挂上阵，以局势所需的规模投入战斗。这台机甲当然是他亲自设计的，他早就做好了准备。<br><br> <i>这台机甲我几年前就造好了，小肉团，只为以防万一！这下总算能用上了！</i>
CRT_Name_90,112083206843392000,呕吐球
CRT_Name_91,118003757014249472,沃尔卡诺
HE_Desc_125,111992418004361216,"获得 <#FFEB04><link=""Item:634"">[屠戮者增益 II]</link></color>，持续15秒"
HE_Desc_126,111992418008555520,"获得 <#FFEB04><link=""Item:635"">[屠戮者增益 III]</link></color>，持续15秒"
HE_Desc_139,114224192071655424,"目标陷入 <#FFEB04><link=""Keyword:7"">[踉跄]</link></color> 状态。"
HE_Desc_189,118953930455506944,"额外造成 20% <#FFEB04><link=""Keyword:12"">[电击]</link></color> 伤害"
HE_Desc_190,118953930468089856,"额外造成 20% <#FFEB04><link=""Keyword:13"">[火焰]</link></color> 伤害"
HE_Desc_191,118953930468089857,"额外造成 20% <#FFEB04><link=""Keyword:15"">[冰霜]</link></color> 伤害"
HE_Desc_192,118953930468089858,"额外造成 20% <#FFEB04><link=""Keyword:5"">[动能]</link></color> 伤害"
HE_Desc_193,118953930468089859,"额外造成 20% <#FFEB04><link=""Keyword:14"">[黏液]</link></color> 伤害"
HE_Desc_194,118953930468089860,"额外造成 50% <#FFEB04><link=""Keyword:12"">[电击]</link></color> 伤害"
HE_Desc_195,118953930468089861,"额外造成 50% <#FFEB04><link=""Keyword:13"">[火焰]</link></color> 伤害"
HE_Desc_196,118953930468089862,"额外造成 50% <#FFEB04><link=""Keyword:15"">[冰霜]</link></color> 伤害"
HE_Desc_197,118953930468089863,"额外造成 50% <#FFEB04><link=""Keyword:5"">[动能]</link></color> 伤害"
HE_Desc_198,118953930468089864,"额外造成 50% <#FFEB04><link=""Keyword:14"">[黏液]</link></color> 伤害"
HE_Desc_199,119267650700304384,对 2 名敌人造成 30 连锁伤害。
IATT_Name_1,113797958992912384,移动速度
IATT_Name_10,113797958997106693,穿透次数
IATT_Name_11,113797958997106694,武器精度
IATT_Name_110,113797958997106747,命中扫描伤害
IATT_Name_113,113797958997106748,近战伤害
IATT_Name_116,113797958997106749,装填窗口大小
IATT_Name_117,113797958997106750,肉系技能伤害
IATT_Name_12,113797958997106695,散布恢复速度
IATT_Name_124,113797958997106751,近距离伤害
IATT_Name_125,113797958997106752,远距离伤害
IATT_Name_126,113797958997106753,火焰积蓄
IATT_Name_127,113797958997106754,冰霜积蓄
IATT_Name_128,113797958997106755,黏液积蓄
IATT_Name_129,113797958997106756,电击积蓄
IATT_Name_13,113797958997106696,装填速度
IATT_Name_130,113797958997106757,屏障持续时间
IATT_Name_133,113797958997106758,屏障上限
IATT_Name_136,113797958997106759,屏障获取
IATT_Name_139,113797959001300992,投射物速度
IATT_Name_14,113797958997106697,游泳速度
IATT_Name_142,113797959001300993,弗兰肯豆能量等级
IATT_Name_143,113797959001300994,动能伤害
IATT_Name_146,113797959001300995,动能积蓄
IATT_Name_15,113797958997106698,跳跃次数
IATT_Name_151,113797959001300996,小兵伤害
IATT_Name_154,113797959001300997,小兵生命值
IATT_Name_157,113797959001300998,小兵生命恢复
IATT_Name_16,113797958997106699,暴击几率提升
IATT_Name_162,113797959001300999,连发次数
IATT_Name_164,113797959001301000,事件设施生命值
IATT_Name_165,113797959001301001,事件设施生命恢复
IATT_Name_166,113797959001301002,猎人生命值
IATT_Name_167,113797959001301003,猎人生命恢复
IATT_Name_17,113797958997106700,范围伤害
IATT_Name_178,113797959001301004,中型小兵数量
IATT_Name_179,113797959001301005,大型小兵数量
IATT_Name_18,113797958997106701,头肉耐久度
IATT_Name_180,113797959001301006,榴弹发射器伤害
IATT_Name_181,113797959001301007,玛格南伤害
IATT_Name_182,113797959001301008,手枪伤害
IATT_Name_183,113797959001301009,等离子炮伤害
IATT_Name_184,113797959001301010,轨道炮伤害
IATT_Name_185,113797959001301011,步枪伤害
IATT_Name_186,113797959001301012,火箭发射器伤害
IATT_Name_187,113797959001301013,冲锋枪伤害
IATT_Name_188,113797959001301014,霰弹枪伤害
IATT_Name_2,113797958997106688,攻速
IATT_Name_20,113797958997106702,玩家重生时生命值加成
IATT_Name_205,113797959001301015,榴弹发射器最小伤害
IATT_Name_206,113797959001301016,玛格南最小伤害
IATT_Name_207,113797959001301017,手枪最小伤害
IATT_Name_208,113797959001301018,等离子炮最小伤害
IATT_Name_209,113797959001301019,轨道炮最小伤害
IATT_Name_21,113797958997106703,猎人抵达时间（秒）
IATT_Name_210,113797959001301020,步枪最小伤害
IATT_Name_211,113797959001301021,火箭发射器最小伤害
IATT_Name_212,113797959001301022,冲锋枪最小伤害
IATT_Name_213,113797959001301023,霰弹枪最小伤害
IATT_Name_214,113797959001301024,步枪额外触发效果几率
IATT_Name_215,113797959001301025,步枪装填窗口大小
IATT_Name_216,113797959001301026,步枪攻击范围
IATT_Name_217,113797959001301027,冲锋枪额外暴击几率
IATT_Name_218,113797959001301028,冲锋枪额外暴击伤害
IATT_Name_219,113797959001301029,冲锋枪装填窗口大小
IATT_Name_22,113797958997106704,生命恢复
IATT_Name_220,113797959001301030,冲锋枪弹匣容量
IATT_Name_221,113797959001301031,冲锋枪攻击范围
IATT_Name_222,113797959001301032,冲锋枪武器精度
IATT_Name_223,113797959001301033,冲锋枪攻速
IATT_Name_224,113797959001301034,冲锋枪额外触发效果几率
IATT_Name_225,113797959001301035,冲锋枪穿透次数
IATT_Name_228,113797959001301038,玛格南穿透次数
IATT_Name_23,113797958997106705,地面跳跃高度
IATT_Name_231,113797959001301041,玛格南攻击范围
IATT_Name_232,113797959001301042,榴弹发射器最大伤害
IATT_Name_233,113797959001301043,玛格南最大伤害
IATT_Name_234,113797959001301044,手枪最大伤害
IATT_Name_235,113797959001301045,等离子炮最大伤害
IATT_Name_236,113797959001301046,轨道炮最大伤害
IATT_Name_237,113797959001301047,步枪最大伤害
IATT_Name_238,113797959001301048,火箭发射器最大伤害
IATT_Name_239,113797959001301049,冲锋枪最大伤害
IATT_Name_24,113797958997106706,弹匣容量
IATT_Name_240,113797959001301050,霰弹枪最大伤害
IATT_Name_242,113797959001301051,玛格南伤害
IATT_Name_25,113797958997106707,技能充能
IATT_Name_26,113797958997106708,潜行
IATT_Name_27,113797958997106709,攀爬角度
IATT_Name_286,113797959001301053,步枪弹匣容量
IATT_Name_287,113797959001301054,步枪穿透次数
IATT_Name_288,113797959001301055,步枪攻速
IATT_Name_289,113797959001301056,步枪薄弱点伤害
IATT_Name_296,113797959001301057,玛格南最大伤害
IATT_Name_3,113797958997106689,全部伤害
IATT_Name_30,113797958997106710,敌人威胁度提升
IATT_Name_304,113797959001301058,猎人主攻击延迟
IATT_Name_306,113797959001301059,猎人副攻击延迟
IATT_Name_309,113797959001301060,猎人攻速
IATT_Name_31,113797958997106711,免疫蛛网
IATT_Name_312,113797959001301061,猎人伤害
IATT_Name_315,113797959001301062,猎人移动速度
IATT_Name_318,113797959001301063,肉耐久度
IATT_Name_32,113797958997106712,支援范围效果半径
IATT_Name_321,113797959001301064,肉类减伤
IATT_Name_324,113797959001301065,二段跳高度
IATT_Name_328,113797959001301066,电击易伤
IATT_Name_329,113797959001301067,火焰易伤
IATT_Name_33,113797958997106713,头部技能充能
IATT_Name_330,113797959001301068,冰霜易伤
IATT_Name_331,113797959001301069,动能易伤
IATT_Name_332,113797959001301070,黏液易伤
IATT_Name_335,113797959001301071,冰冻冷硬目标
IATT_Name_336,113797959001301072,近战易伤
IATT_Name_338,113797959001301073,近战攻速
IATT_Name_34,113797958997106714,无限弹药
IATT_Name_340,113797959001301074,矿物探测距离
IATT_Name_341,113797959001301075,捕鱼裂隙探测距离
IATT_Name_342,113797959001301076,太空食客探测距离
IATT_Name_343,113797959001301077,碎裂伤害
IATT_Name_346,113797959001301078,灼烧伤害
IATT_Name_349,113797959001301079,燃爆触发几率
IATT_Name_35,113797958997106715,小型小兵数量
IATT_Name_350,113797959001301080,燃爆伤害
IATT_Name_353,113797959001301081,电击触发几率
IATT_Name_354,113797959001301082,电击伤害
IATT_Name_357,113797959001301083,黏袭伤害增幅
IATT_Name_358,113797959001301084,冷硬减速
IATT_Name_359,113797959001301085,玛格南薄弱点伤害
IATT_Name_36,113797958997106716,游泳跳跃高度
IATT_Name_360,113797959001301086,手枪薄弱点伤害
IATT_Name_361,113797959001301087,霰弹枪薄弱点伤害
IATT_Name_362,113797959001301088,冲锋枪薄弱点伤害
IATT_Name_363,113797959001301089,榴弹发射器直接命中伤害
IATT_Name_364,113797959001301090,等离子炮直接命中伤害
IATT_Name_365,113797959001301091,火箭发射器直接命中伤害
IATT_Name_366,113797959001301092,步枪散布恢复速度
IATT_Name_367,113797959001301093,步枪武器精度
IATT_Name_369,113797959001301095,轨道炮弹匣容量
IATT_Name_37,113797958997106717,额外暴击伤害
IATT_Name_370,113797959001301096,等离子枪爆炸半径
IATT_Name_371,113797959001301097,手枪装填窗口大小
IATT_Name_372,113797959001301098,手枪额外暴击几率
IATT_Name_373,113797959001301099,手枪弹匣容量
IATT_Name_374,113797959001301100,手枪武器精度
IATT_Name_375,113797959001301101,手枪攻击范围
IATT_Name_376,113797959001301102,手枪攻速
IATT_Name_377,113797959001301103,手枪额外暴击伤害
IATT_Name_378,113797959001301104,手枪穿透次数
