Key,Id,Portuguese (Brazil)(pt-BR)
CRT_Desc_52,114192001498120192,"Não revida. Não se move. Sobreviveu, contra toda expectativa razoável, por todo esse tempo. Isso diz mais sobre o campo de tiro do que sobre o alvo."
CRT_Desc_53,114192001498120193,Opera em distâncias que sugerem um equipamento muito bom ou razões muito pessoais. Possivelmente ambos. Não apresentou nenhuma declaração sobre isso.
CRT_Desc_54,114192001498120194,"Alcançou domínio aéreo pela aquisição de tecnologia que quase certamente não deveria ter. Rápido, manobrável e extremamente confiante em ambos."
CRT_Desc_55,114192001506508800,Resolveu o problema de locomoção eliminando-o completamente. Paira em uma altitude consistente que coincide exatamente com o nível de ameaça. Isso não é coincidência.
CRT_Desc_56,114192001506508801,"Pequeno. Extremamente sarado. Opera sob a premissa de que tamanho é apenas um número, e esse número não tem relevância para a briga que está prestes a começar."
CRT_Desc_57,114192001506508802,"Uma formação rochosa em forma de pato que, em algum momento de sua história geológica, tornou-se agressivamente animada. A Divisão de Geologia da <b>Carnes Rangus</b> submeteu um artigo sobre isso. Ele foi rejeitado."
CRT_Desc_59,114192001510703104,Um humanoide subterrâneo com excelente instinto para escavar e péssima opinião sobre visitantes. Sobe à superfície apenas quando provocado. É frequentemente provocado.
CRT_Desc_6,114192001397456896,"O ápice da <b>Ciência da Carne</b>. Uma construção colossal de carne densa e reforçada, capaz de um desempenho devastador em combate. <b>Carl Rangus</b> o projetou para situações que exigiam menos sutileza e mais de todo o resto."
CRT_Desc_60,114192001510703105,Um transporte movido a <b>Água de Salsicha</b>operado pela facção Mutante. Chega rápido. Sai mais rápido. O que ele deixa para trás agora é problema seu.
CRT_Desc_61,114192001514897408,Nave de transporte alienígena otimizada para o rápido desdobramento de forças e uma retirada igualmente veloz das consequências desse desdobramento.
CRT_Desc_62,114192001514897409,Continua avançando. Continuam saindo mais dele. A matemática disso não foi explicada e não será. Não pare de atirar.
CRT_Desc_63,114192001514897410,"A origem deste robô estranho mas amigável é desconhecida. Alguns acreditam que ele chegou em uma nave de uma galáxia distante, muito tempo atrás.<br><br>Recentemente, Reset foi encontrado como prisioneiro da fábrica de robôs sencientes de longo alcance chamada <b>Calipso</b>, aparentemente sendo o resultado de uma relação fracassada entre as duas entidades."
CRT_Desc_64,114192001519091712,Uma plataforma de armas automatizada que alguém teve a previdência de retirar do chão. Isso não a tornou mais amigável. A tornou mais difícil de evitar.
CRT_Desc_65,114192001519091713,"Uma concentração menor de dependência da <b>Água de Salsicha</b> do que o modelo em tamanho real, mas não menos comprometida com a missão central de causar problemas."
CRT_Desc_66,114192001523286016,"Uma unidade ocular destacada funcionando independentemente de qualquer hospedeiro. Implantada para vigilância, escalada para confronto direto. A transição não estava nas especificações originais."
CRT_Desc_67,114192001527480320,O primeiro estágio do ciclo de implantação de Beatriz. Pequena. Discreta. Já contando regressivamente.
CRT_Desc_68,114192001527480321,Alto de um jeito que sugere que a gravidade do planeta natal tinha opiniões firmes sobre o crescimento vertical. Usa a vantagem da altura constantemente e sem nenhuma vergonha.
CRT_Desc_69,114192001531674624,Supervisiona o combate com uma autoridade que ninguém votou e ninguém desafiou com sucesso. Chama as coisas como as vê. Vê tudo.
CRT_Desc_70,114192001531674625,Um combatente burocrático implantado por <b>Pete do Partido Porcalhão</b> para enredar os oponentes em atrasos procedimentais e dano físico simultaneamente. A papelada é uma arma. A arma também é uma arma.
CRT_Desc_71,114192001535868928,Saído diretamente da campanha eleitoral e absolutamente convicto de que é isso que o serviço público parece. Chega em grandes números. Vota conforme as diretrizes do partido.
CRT_Desc_72,114192001535868929,Preside a arena com a certeza absoluta de alguém que jamais questionou o próprio julgamento. O martelo é enorme. As sentenças são finais.
CRT_Desc_73,114192001535868930,Uma unidade de aplicação corporativa operando em nome da administração dos <b>Soco-fundadores</b>. Executa decisões. Não as toma. Não precisa.
CRT_Desc_74,114192001540063232,"Beatriz em plena implantação. O que quer que você estivesse fazendo, pare de fazer."
CRT_Desc_75,114192001540063233,"Centro de gravidade baixo. Alta tolerância à dor. As mutações de <b>Água de Salsicha</b> não o tornaram mais alto, mas tornaram a altura dele consideravelmente mais eficaz."
CRT_Desc_76,114192001544257536,"Uma unidade Patapedra que foi, por meios que permanecem secretos, incorporada a algum tipo de função oficial. O distintivo é real. O pato é real. A pedra também é real."
CRT_Desc_77,114192001544257537,"Beatriz, no meio do seu ciclo de crescimento. Maior do que parece. Já fazendo planos."
CRT_Desc_79,114192001548451840,Um veículo terrestre fortemente blindado operado pela facção Máquina. Foi batizado de Tommy por alguém na linha de montagem que queria ser lembrado. Tommy não é uma presença reconfortante.
CRT_Desc_8,114192001456177152,"Um combatente aéreo territorial encontrado nos ambientes menos agradáveis da galáxia. O veneno é ruim. O som é, de alguma forma, pior. A <b>Carnes Rangus</b> tentou, em pelo menos três ocasiões, incorporá-lo a um item do cardápio. As três terminaram da mesma forma."
CRT_Desc_80,114192001548451841,Uma plataforma de armas de energia dirigida com excelente alcance e fortes opiniões sobre tudo dentro dele.
CRT_Desc_81,114192001548451842,"Uma unidade da facção máquina cuja cabeça é, definitivamente, uma caixa. A caixa contém algo. Esse algo se implanta. Você não vai gostar do que esse algo faz."
CRT_Desc_82,114192001552646144,Redondo. Rolante. Entusiasmado com os dois. As mutações de <b>Água de Salsicha</b> pegaram o conceito de mutante e o levaram em uma direção geométrica muito específica.
CRT_Desc_83,114192001552646145,"Fino. Plano. Enganosamente resistente. Um mutante cuja redução dimensional o tornou, de alguma forma, uma ameaça ainda maior."
CRT_Desc_86,114192001556840448,"Uma unidade companheira leal da <b>CarneInteligente</b> que foi implantada contra você, o que ela não compreende totalmente e provavelmente se sentiria mal a respeito se fosse capaz desse nível de reflexão."
CRT_Desc_87,114192001556840449,Uma unidade companheira juvenil da <b>CarneInteligente</b> com todo o entusiasmo e nenhum contexto. Está fazendo o melhor que pode. O melhor que pode ainda é um problema para você.
CRT_Desc_88,114192001561034752,"<b>Carl Rangus</b>, operando na escala que a situação exige. O mecha foi projeto dele, claro — ele já o tinha pronto há um tempo. <br><br> <i>Construí essa coisa anos atrás, Coxão Mole, só por precaução! Que bom que finalmente vamos usá-la!</i>"
CRT_Name_90,112083206843392000,Vomitorbe
CRT_Name_91,118003757014249472,Vul'Ka No
HE_Desc_125,111992418004361216,"Receba <#FFEB04><link=""Item:634"">[Vantagem: Matador II]</link></color> por 15s."
HE_Desc_126,111992418008555520,"Receba <#FFEB04><link=""Item:635"">[Vantagem: Matador III]</link></color> por 15s."
HE_Desc_139,114224192071655424,"O alvo fica com <#FFEB04><link=""Keyword:7"">[Cambaleamento]</link></color>."
HE_Desc_189,118953930455506944,"Causa 20% de dano <#FFEB04><link=""Keyword:12"">[Elétrico]</link></color> bônus"
HE_Desc_190,118953930468089856,"Causa 20% de dano de <#FFEB04><link=""Keyword:13"">[Fogo]</link></color> bônus"
HE_Desc_191,118953930468089857,"Causa 20% de dano de <#FFEB04><link=""Keyword:15"">[Gelo]</link></color> bônus"
HE_Desc_192,118953930468089858,"Causa 20% de dano <#FFEB04><link=""Keyword:5"">[Cinético]</link></color> bônus"
HE_Desc_193,118953930468089859,"Causa 20% de dano de <#FFEB04><link=""Keyword:14"">[Gosma]</link></color> bônus"
HE_Desc_194,118953930468089860,"Causa 50% de dano <#FFEB04><link=""Keyword:12"">[Elétrico]</link></color> bônus"
HE_Desc_195,118953930468089861,"Causa 50% de dano de <#FFEB04><link=""Keyword:13"">[Fogo]</link></color> bônus"
HE_Desc_196,118953930468089862,"Causa 50% de dano de <#FFEB04><link=""Keyword:15"">[Gelo]</link></color> bônus"
HE_Desc_197,118953930468089863,"Causa 50% de dano <#FFEB04><link=""Keyword:5"">[Cinético]</link></color> bônus"
HE_Desc_198,118953930468089864,"Causa 50% de dano de <#FFEB04><link=""Keyword:14"">[Gosma]</link></color> bônus"
HE_Desc_199,119267650700304384,Causa 30 de dano em cadeia em 2 inimigos
IATT_Name_1,113797958992912384,Velocidade de Movimento
IATT_Name_10,113797958997106693,Quantidade de Perfurações
IATT_Name_11,113797958997106694,Precisão de Arma
IATT_Name_110,113797958997106747,Dano de Acerto Imediato
IATT_Name_113,113797958997106748,Dano Corpo a Corpo
IATT_Name_116,113797958997106749,Janela de Recarga
IATT_Name_117,113797958997106750,Dano de Habilidade da Carne
IATT_Name_12,113797958997106695,Recuperação de Dispersão
IATT_Name_124,113797958997106751,Dano de Curto Alcance
IATT_Name_125,113797958997106752,Dano de Longo Alcance
IATT_Name_126,113797958997106753,Acumulação de Fogo
IATT_Name_127,113797958997106754,Acumulação de Gelo
IATT_Name_128,113797958997106755,Acumulação de Gosma
IATT_Name_129,113797958997106756,Acumulação Elétrica
IATT_Name_13,113797958997106696,Velocidade de Recarga
IATT_Name_130,113797958997106757,Duração da Barreira
IATT_Name_133,113797958997106758,Barreira Máxima
IATT_Name_136,113797958997106759,Ganho de Barreira
IATT_Name_139,113797959001300992,Velocidade de Projétil
IATT_Name_14,113797958997106697,Velocidade de Nado
IATT_Name_142,113797959001300993,Nível de Poder do Franken Grandalhão
IATT_Name_143,113797959001300994,Dano Cinético
IATT_Name_146,113797959001300995,Acumulação Cinética
IATT_Name_15,113797958997106698,Quantidade de Pulos
IATT_Name_151,113797959001300996,Dano de Lacaio
IATT_Name_154,113797959001300997,Vida do Lacaio
IATT_Name_157,113797959001300998,Regeneração de Vida do Lacaio
IATT_Name_16,113797958997106699,Chance de Crítico Aumentada
IATT_Name_162,113797959001300999,Quantidade de Rajadas
IATT_Name_164,113797959001301000,Vida da Estrutura do Evento
IATT_Name_165,113797959001301001,Regeneração de Vida da Estrutura do Evento
IATT_Name_166,113797959001301002,Vida do Caçador
IATT_Name_167,113797959001301003,Regeneração de Vida do Caçador
IATT_Name_17,113797958997106700,Dano em Área
IATT_Name_178,113797959001301004,Quantidade de Lacaios Médios
IATT_Name_179,113797959001301005,Quantidade de Lacaios Grandes
IATT_Name_18,113797958997106701,Durabilidade da Carne de Cabeça
IATT_Name_180,113797959001301006,Dano do Lança-granadas
IATT_Name_181,113797959001301007,Dano da Magnum
IATT_Name_182,113797959001301008,Dano da Pistola
IATT_Name_183,113797959001301009,Dano do Canhão de Plasma
IATT_Name_184,113797959001301010,Dano do Canhão Magnético
IATT_Name_185,113797959001301011,Dano do Fuzil
IATT_Name_186,113797959001301012,Dano do Lança-foguete
IATT_Name_187,113797959001301013,Dano da Submetralhadora
IATT_Name_188,113797959001301014,Dano da Espingarda
IATT_Name_2,113797958997106688,Velocidade de Ataque
IATT_Name_20,113797958997106702,Vida Adicional do Jogador ao Ressurgir
IATT_Name_205,113797959001301015,Dano Mínimo do Lança-granadas
IATT_Name_206,113797959001301016,Dano Mínimo da Magnum
IATT_Name_207,113797959001301017,Dano Mínimo da Pistola
IATT_Name_208,113797959001301018,Dano Mínimo do Canhão de Plasma
IATT_Name_209,113797959001301019,Dano Mínimo do Canhão Magnético
IATT_Name_21,113797958997106703,Segundos para a Chegada de Caçador
IATT_Name_210,113797959001301020,Dano Mínimo do Fuzil
IATT_Name_211,113797959001301021,Dano Mínimo do Lança-foguete
IATT_Name_212,113797959001301022,Dano Mínimo da Submetralhadora
IATT_Name_213,113797959001301023,Dano Mínimo da Espingarda
IATT_Name_214,113797959001301024,Chance de Ativação de Efeito Adicional do Fuzil
IATT_Name_215,113797959001301025,Janela de Recarga do Fuzil
IATT_Name_216,113797959001301026,Alcance de Ataque do Fuzil
IATT_Name_217,113797959001301027,Chance de Crítico Adicional da Submetralhadora
IATT_Name_218,113797959001301028,Dano Crítico Adicional da Submetralhadora
IATT_Name_219,113797959001301029,Janela de Recarga da Submetralhadora
IATT_Name_22,113797958997106704,Regeneração de Vida
IATT_Name_220,113797959001301030,Tamanho do Pente da Submetralhadora
IATT_Name_221,113797959001301031,Alcance de Ataque da Submetralhadora
IATT_Name_222,113797959001301032,Precisão de Arma da Submetralhadora
IATT_Name_223,113797959001301033,Velocidade de Ataque da Submetralhadora
IATT_Name_224,113797959001301034,Chance de Ativação de Efeito Adicional da Submetralhadora
IATT_Name_225,113797959001301035,Quantidade de Perfurações da Submetralhadora
IATT_Name_228,113797959001301038,Quantidade de Perfurações da Magnum
IATT_Name_23,113797958997106705,Altura do Pulo Terrestre
IATT_Name_231,113797959001301041,Alcance de Ataque da Magnum
IATT_Name_232,113797959001301042,Dano Máximo do Lança-granadas
IATT_Name_233,113797959001301043,Dano Máximo da Magnum
IATT_Name_234,113797959001301044,Dano Máximo da Pistola
IATT_Name_235,113797959001301045,Dano Máximo do Canhão de Plasma
IATT_Name_236,113797959001301046,Dano Máximo do Canhão Magnético
IATT_Name_237,113797959001301047,Dano Máximo do Fuzil
IATT_Name_238,113797959001301048,Dano Máximo do Lança-foguete
IATT_Name_239,113797959001301049,Dano Máximo da Submetralhadora
IATT_Name_24,113797958997106706,Tamanho do Pente
IATT_Name_240,113797959001301050,Dano Máximo da Espingarda
IATT_Name_242,113797959001301051,Dano da Magnum
IATT_Name_25,113797958997106707,Recarga de Habilidade
IATT_Name_26,113797958997106708,Furtividade
IATT_Name_27,113797958997106709,Ângulo de Escalada
IATT_Name_286,113797959001301053,Tamanho do Pente do Fuzil
IATT_Name_287,113797959001301054,Quantidade de Perfurações do Fuzil
IATT_Name_288,113797959001301055,Velocidade de Ataque do Fuzil
IATT_Name_289,113797959001301056,Dano em Ponto Fraco do Fuzil
IATT_Name_296,113797959001301057,Dano Máximo da Magnum
IATT_Name_3,113797958997106689,Todo o Dano
IATT_Name_30,113797958997106710,Ameaça Inimiga Positiva
IATT_Name_304,113797959001301058,Atraso Primário do Caçador
IATT_Name_306,113797959001301059,Atraso Secundário do Caçador
IATT_Name_309,113797959001301060,Velocidade de Ataque do Caçador
IATT_Name_31,113797958997106711,Imunidade a Teias
IATT_Name_312,113797959001301061,Dano do Caçador
IATT_Name_315,113797959001301062,Velocidade de Movimento do Caçador
IATT_Name_318,113797959001301063,Durabilidade da Carne
IATT_Name_32,113797958997106712,Raio da Área de Efeito de Apoio
IATT_Name_321,113797959001301064,Redução de Dano da Carne
IATT_Name_324,113797959001301065,Altura do Pulo Duplo
IATT_Name_328,113797959001301066,Vulnerabilidade Elétrica
IATT_Name_329,113797959001301067,Vulnerabilidade ao Fogo
IATT_Name_33,113797958997106713,Recarga de Habilidade de Cabeça
IATT_Name_330,113797959001301068,Vulnerabilidade ao Gelo
IATT_Name_331,113797959001301069,Vulnerabilidade Cinética
IATT_Name_332,113797959001301070,Vulnerabilidade à Gosma
IATT_Name_335,113797959001301071,Congela Alvos com Geladura
IATT_Name_336,113797959001301072,Vulnerabilidade a Corpo a Corpo
IATT_Name_338,113797959001301073,Velocidade de Ataque Corpo a Corpo
IATT_Name_34,113797958997106714,Munição Infinita
IATT_Name_340,113797959001301074,Distância de Detecção de Minerais
IATT_Name_341,113797959001301075,Distância de Detecção da Fenda de Pesca
IATT_Name_342,113797959001301076,Distância de Detecção do Gastronauta
IATT_Name_343,113797959001301077,Dano de Estilhaço
IATT_Name_346,113797959001301078,Dano de Queimadura
IATT_Name_349,113797959001301079,Chance de Ativar Combustão
IATT_Name_35,113797958997106715,Quantidade de Lacaios Pequenos
IATT_Name_350,113797959001301080,Dano de Combustão
IATT_Name_353,113797959001301081,Chance de Gatilho Eletrificado
IATT_Name_354,113797959001301082,Dano de Eletrocussão
IATT_Name_357,113797959001301083,Amplificação de Dano Gosmento
IATT_Name_358,113797959001301084,Lentidão por Geladura
IATT_Name_359,113797959001301085,Dano em Ponto Fraco da Magnum
IATT_Name_36,113797958997106716,Altura do Pulo Aquático
IATT_Name_360,113797959001301086,Dano em Ponto Fraco da Pistola
IATT_Name_361,113797959001301087,Dano em Ponto Fraco da Espingarda
IATT_Name_362,113797959001301088,Dano em Ponto Fraco da Submetralhadora
IATT_Name_363,113797959001301089,Dano de Acerto Direto do Lança-granadas
IATT_Name_364,113797959001301090,Dano de Acerto Direto do Canhão de Plasma
IATT_Name_365,113797959001301091,Dano de Acerto Direto do Lança-foguete
IATT_Name_366,113797959001301092,Recuperação de Dispersão do Fuzil
IATT_Name_367,113797959001301093,Precisão de Arma do Fuzil
IATT_Name_369,113797959001301095,Tamanho do Pente do Canhão Magnético
IATT_Name_37,113797958997106717,Dano Crítico Adicional
IATT_Name_370,113797959001301096,Raio de Explosão da Arma de Plasma
IATT_Name_371,113797959001301097,Janela de Recarga da Pistola
IATT_Name_372,113797959001301098,Chance de Crítico Adicional da Pistola
IATT_Name_373,113797959001301099,Tamanho do Pente da Pistola
IATT_Name_374,113797959001301100,Precisão de Arma da Pistola
IATT_Name_375,113797959001301101,Alcance de Ataque da Pistola
IATT_Name_376,113797959001301102,Velocidade de Ataque da Pistola
IATT_Name_377,113797959001301103,Dano Crítico Adicional da Pistola
IATT_Name_378,113797959001301104,Quantidade de Perfurações da Pistola
IATT_Name_38,113797958997106718,Alcance de Ataque
IATT_Name_381,113797959001301107,Chance de Ativação de Efeito Adicional da Pistola
IATT_Name_382,113797959001301108,Dano Crítico Adicional do Fuzil
IATT_Name_383,113797959001301109,Chance de Crítico Adicional do Fuzil
IATT_Name_385,113797959001301111,Velocidade de Ataque da Magnum
IATT_Name_386,113797959001301112,Chance de Crítico Adicional da Magnum
IATT_Name_387,113797959001301113,Dano Crítico Adicional da Magnum
IATT_Name_388,113797959001301114,Precisão de Arma da Magnum
IATT_Name_389,113797959001301115,Janela de Recarga da Magnum
IATT_Name_39,113797958997106719,Vida Adicional de Contêineres
IATT_Name_390,113797959001301116,Tamanho do Pente da Magnum
IATT_Name_391,113797959001301117,Chance de Ativação de Efeito Adicional da Magnum
IATT_Name_392,113797959001301118,Velocidade de Ataque do Canhão de Plasma
IATT_Name_393,113797959001301119,Chance de Crítico Adicional do Canhão de Plasma
IATT_Name_394,113797959001301120,Dano Crítico Adicional do Canhão de Plasma
IATT_Name_395,113797959001301121,Janela de Recarga do Canhão de Plasma
IATT_Name_396,113797959001301122,Tamanho do Pente do Canhão de Plasma
IATT_Name_397,113797959001301123,Chance de Ativação de Efeito Adicional do Canhão de Plasma
IATT_Name_398,113797959001301124,Velocidade de Projétil do Canhão de Plasma
IATT_Name_399,113797959001301125,Dano em Área do Canhão de Plasma
IATT_Name_4,113797958997106690,Vida Máxima
IATT_Name_400,113797959001301126,Quantidade de Perfurações da Espingarda
IATT_Name_401,113797959001301127,Chance de Crítico Adicional da Espingarda
IATT_Name_402,113797959001301128,Dano Crítico Adicional da Espingarda
IATT_Name_403,113797959001301129,Chance de Ativação de Efeito Adicional da Espingarda
IATT_Name_404,113797959001301130,Tamanho do Pente da Espingarda
IATT_Name_406,113797959001301132,Alcance de Ataque da Espingarda
IATT_Name_407,113797959001301133,Velocidade de Ataque da Espingarda
IATT_Name_408,113797959001301134,Janela de Recarga da Espingarda
IATT_Name_409,113797959001301135,Chance de Ativação de Efeito Adicional do Canhão Magnético
IATT_Name_41,113797958997106720,Recarga de Habilidade do Torso
IATT_Name_410,113797959001301136,Chance de Crítico Adicional do Canhão Magnético
IATT_Name_411,113797959001301137,Dano Crítico Adicional do Canhão Magnético
IATT_Name_412,113797959001301138,Janela de Recarga do Canhão Magnético
IATT_Name_413,113797959001301139,Quantidade de Perfurações do Canhão Magnético
IATT_Name_414,113797959001301140,Velocidade de Ataque do Canhão Magnético
IATT_Name_415,113797959001301141,Dano em Ponto Fraco do Canhão Magnético
IATT_Name_416,113797959001301142,Alcance de Ataque do Canhão Magnético
IATT_Name_418,113797959001301144,Chance de Crítico Adicional do Lança-Foguete
IATT_Name_419,113797959001301145,Dano Crítico Adicional do Lança-Foguete
IATT_Name_420,113797959001301146,Tamanho do Pente do Lança-foguete
IATT_Name_421,113797959001301147,Velocidade de Projétil do Lança-Foguete
IATT_Name_422,113797959001301148,Velocidade de Ataque do Lança-Foguete
IATT_Name_423,113797959001301149,Chance de Ativação de Efeito Adicional do Lança-foguete
IATT_Name_424,113797959001301150,Raio de Explosão do Lança-Foguete
IATT_Name_425,113797959001301151,Dano em Área do Lança-Foguete
IATT_Name_426,113797959001301152,Chance de Crítico Adicional do Lança-granadas
IATT_Name_427,113797959001301153,Dano Crítico Adicional do Lança-granadas
IATT_Name_428,113797959001301154,Velocidade de Ataque do Lança-granadas
IATT_Name_429,113797959001301155,Velocidade de Projétil do Lança-granadas
IATT_Name_430,113797959001301156,Janela de Recarga do Lança-granadas
IATT_Name_431,113797959001301157,Tamanho do Pente do Lança-granadas
IATT_Name_432,113797959001301158,Raio de Explosão do Lança-granadas
IATT_Name_433,113797959001301159,Chance de Ativação de Efeito Adicional do Lança-granadas
IATT_Name_434,113797959001301160,Dano em Área do Lança-granadas
IATT_Name_435,113797959001301161,Dano em Área do Canhão Magnético
IATT_Name_436,113797959001301162,Raio de Explosão do Canhão Magnético
IATT_Name_441,113797959001301163,Intervalo de Surgimento
IATT_Name_442,113797959001301164,Chance de Crítico Corpo a Corpo Adicional
IATT_Name_444,113797959001301166,Chance de Crítico Corpo a Corpo
IATT_Name_446,113797959001301167,Dano Crítico Adicional Corpo a Corpo
IATT_Name_447,113797959001301168,Dano Crítico Corpo a Corpo
IATT_Name_448,113797959001301169,Distância de Repulsão
IATT_Name_45,113797958997106721,Chance de Cambaleamento Adicional
IATT_Name_451,113797959001301170,Distância de Repulsão Corpo a Corpo
IATT_Name_454,113797959001301171,Vida do Chefe
IATT_Name_455,113797959001301172,Densidade de Inimigos
IATT_Name_456,113797959001301173,Vida da Estrutura do Evento Aliada
IATT_Name_457,113797959001301174,Regeneração de Vida da Estrutura do Evento Aliada
IATT_Name_458,113797959001301175,Vida da Estrutura do Evento do Jogador
IATT_Name_459,113797959001301176,Colete Créditos de Nó por Cartão
IATT_Name_461,113797959001301177,Regeneração de Vida da Estrutura do Evento do Jogador
IATT_Name_464,113797959001301178,Recompensa de Rangus e Podrito
IATT_Name_466,113797959001301179,Vida da Estrutura do Evento Inimiga
IATT_Name_467,113797959001301180,Regeneração de Vida da Estrutura do Evento Inimiga
IATT_Name_468,113797959001301181,Sinalizador de Movimento Limitado Inimigo
IATT_Name_47,113797958997106722,Recarga de Habilidade de Pernas
IATT_Name_470,113797959001301182,Vida da Estrutura do Chefe
IATT_Name_471,113797959001301183,Dano de Destruição de Tubo do Franken Grandalhão
IATT_Name_472,113797959001301184,Dano em Ponto Fraco do Chefe
IATT_Name_473,113797959001301185,Quantidade de Lacaios do Chefe
IATT_Name_474,113797959001301186,Velocidade de Movimento do Chefe
IATT_Name_475,113797959001301187,Tempo de Surgimento de Carne Estática do Chefe
IATT_Name_476,113797959001301188,Regeneração de Vida do Minichefe
IATT_Name_479,113797959001301189,Velocidade de Ataque do Minichefe
IATT_Name_482,113797959001301190,Dano do Minichefe
IATT_Name_485,113797959001301191,Resistência Cinética
IATT_Name_488,113797959001301192,Resistência ao Fogo
IATT_Name_491,113797959001301193,Resistência ao Gelo
IATT_Name_494,113797959001301194,Resistência Elétrica
IATT_Name_497,113797959001301195,Resistência à Gosma
IATT_Name_506,113797959001301196,Chance de Obtenção de Carne
IATT_Name_509,113797959001301197,Mais Sorte com Recompensas de Nível
IATT_Name_51,113797958997106723,Dano de Acerto Direto
IATT_Name_511,113797959001301198,Ganho de EXP
IATT_Name_513,113797959001301199,Cargas Máximas de Habilidade
IATT_Name_514,113797959001301200,Alvos em Cadeia
IATT_Name_515,113797959001301201,Duração do Congelamento
IATT_Name_516,113797959001301202,Dano de Habilidade da Carne de Cabeça
IATT_Name_517,113797959001301203,Dano de Habilidade da Carne de Torso
IATT_Name_518,113797959001301204,Dano de Habilidade da Carne de Pernas
IATT_Name_519,113797959001301205,Dano de Arma
IATT_Name_52,113797958997106724,Chance de Ativação de Efeito Adicional
IATT_Name_521,118906002034647040,Resistência a Condições
IATT_Name_523,129087451949948928,Quantidade de Projéteis de Granada
IATT_Name_524,129087451949948929,Quantidade de Projéteis da Magnum
IATT_Name_525,129087451949948930,Quantidade de Projéteis da Pistola
IATT_Name_526,129087451949948931,Quantidade de Projéteis do Plasma
IATT_Name_527,129087451949948932,Quantidade de Projéteis da Arma Magnética
IATT_Name_528,129087451949948933,Quantidade de Projéteis do Fuzil
IATT_Name_529,129087451949948934,Quantidade de Projéteis de Foguete
IATT_Name_53,113797958997106725,Dano Recebido
IATT_Name_530,129087451949948935,Quantidade de Projéteis de Espingarda
IATT_Name_531,129087451949948936,Quantidade de Projéteis de Submetralhadora
IATT_Name_54,113797958997106726,Repulsão de Inimigos
IATT_Name_55,113797958997106727,Chance de Crítico Adicional
IATT_Name_56,113797958997106728,Quantidade de Projéteis
IATT_Name_58,113797958997106729,Dano em Ponto Fraco
IATT_Name_59,113797958997106730,Velocidade de Movimento Aéreo
IATT_Name_6,113797958997106691,Raio de Explosão
IATT_Name_60,113797958997106731,Gravidade
IATT_Name_62,113797958997106732,Quantidade de Nanorrobôs de Reparo
IATT_Name_63,113797958997106733,Capacidade dos Nanorrobôs de Reparo
IATT_Name_66,113797958997106734,Batedores Inimigos ao Redor da Sua Localização
IATT_Name_7,113797958997106692,Nível de Desafio
IATT_Name_75,113797958997106735,Você foi avistado!
IATT_Name_76,113797958997106736,Redução de Dano da Carne de Cabeça
IATT_Name_77,113797958997106737,Redução de Dano da Carne de Torso
IATT_Name_78,113797958997106738,Redução de Dano da Carne das Pernas
IATT_Name_79,113797958997106739,Durabilidade da Carne de Torso
IATT_Name_81,113797958997106740,Durabilidade da Carne das Pernas
IATT_Name_83,113797958997106741,Sinalizador de Nave de Desembarque
IATT_Name_86,113797958997106742,Ressurgimentos Iniciais
IATT_Name_87,113797958997106743,Dano de Fogo
IATT_Name_90,113797958997106744,Dano de Gelo
IATT_Name_93,113797958997106745,Dano Elétrico
IATT_Name_96,113797958997106746,Dano de Gosma
ITM_293_HE_0,112852940539027456,Ao Causar Dano Corpo a Corpo
ITM_436_HE_0,126473208478031872,Ao Receber Dano
ITM_Desc_1028,118953930640056320,"Causa +10% de dano a inimigos com <#FFEB04><link=""Keyword:8"">[Eletrocussão]</link></color>"
ITM_Desc_1029,118953930640056321,"Causa +15% de dano a inimigos com <#FFEB04><link=""Keyword:8"">[Eletrocussão]</link></color>"
ITM_Desc_1030,118953930640056322,"Causa +20% de dano a inimigos com <#FFEB04><link=""Keyword:8"">[Eletrocussão]</link></color>"
ITM_Desc_1031,118960669196279808,"Causa +10% de dano a inimigos com <#FFEB04><link=""Keyword:1"">[Queimadura]</link></color>"
ITM_Desc_1032,118960669196279809,"Causa +15% de dano a inimigos com <#FFEB04><link=""Keyword:1"">[Queimadura]</link></color>"
ITM_Desc_1033,118960669196279810,"Causa +20% de dano a inimigos com <#FFEB04><link=""Keyword:1"">[Queimadura]</link></color>"
ITM_Desc_1034,118960669200474112,"Causa +10% de dano a inimigos com <#FFEB04><link=""Keyword:3"">[Geladura]</link></color>"
ITM_Desc_1035,118960669200474113,"Causa +15% de dano a inimigos com <#FFEB04><link=""Keyword:3"">[Geladura]</link></color>"
ITM_Desc_1036,118960669200474114,"Causa +20% de dano a inimigos com <#FFEB04><link=""Keyword:3"">[Geladura]</link></color>"
ITM_Desc_1037,118960669200474115,"Causa +10% de dano a inimigos com <#FFEB04><link=""Keyword:7"">[Cambaleamento]</link></color>"
ITM_Desc_1038,118960669200474116,"Causa +15% de dano a inimigos com <#FFEB04><link=""Keyword:7"">[Cambaleamento]</link></color>"
ITM_Desc_1039,118960669200474117,"Causa +20% de dano a inimigos com <#FFEB04><link=""Keyword:7"">[Cambaleamento]</link></color>"
ITM_Desc_1040,118960669200474118,"Causa +10% de dano a inimigos com <#FFEB04><link=""Keyword:2"">[Gosma]</link></color>"
ITM_Desc_1041,118960669200474119,"Causa +15% de dano a inimigos com <#FFEB04><link=""Keyword:2"">[Gosma]</link></color>"
