Key,Id,Spanish(es)
CRT_Desc_55,114192001506508800,Resolvió el problema de la locomoción eliminándolo por completo. Flota a una altitud constante que resulta ser exactamente el nivel de amenaza. Esto no es una coincidencia.
CRT_Desc_56,114192001506508801,"Pequeño. Increíblemente musculoso. Opera bajo el supuesto de que el tamaño es simplemente un número, y ese número no es relevante para la pelea que está a punto de iniciar."
CRT_Desc_57,114192001506508802,"Una formación rocosa con forma de pato que, en algún momento de su historia geológica, cobró vida de manera agresiva. La División de Geología de <b>Rangus Meats</b> presentó un artículo al respecto. El artículo fue rechazado."
CRT_Desc_59,114192001510703104,Un humanoide subterráneo con excelentes instintos para excavar y pésima opinión sobre los visitantes. Sale a la superficie solo cuando lo provocan. Lo provocan con frecuencia.
CRT_Desc_6,114192001397456896,La cúspide del logro de la <b>Ciencia de la Carne</b>. Una construcción colosal de carne densa y reforzada capaz de un devastador rendimiento en combate. <b>Carl Rangus</b> lo diseñó para situaciones que requerían menos fineza y más de todo lo demás.
CRT_Desc_60,114192001510703105,Un transporte impulsado por el <b>Devorador de jochos</b> operado por la facción Mutante. Llega rápido. Se va más rápido. Lo que deposita en el medio ya es tu problema.
CRT_Desc_61,114192001514897408,Nave de transporte alienígena optimizada para el despliegue rápido de fuerzas y una partida igualmente rápida de las consecuencias de ese despliegue.
CRT_Desc_62,114192001514897409,Sigue adelante. Siguen saliendo más de él. Las matemáticas de esto no han sido explicadas y no serán explicadas. Sigue disparando.
CRT_Desc_63,114192001514897410,"Se desconoce el origen de este extraño pero amigable robot. Algunos creen que llegó en una nave de una galaxia lejana, hace mucho tiempo.<br><br> Más recientemente, Reset fue encontrado como prisionero de la fábrica de robots de largo alcance llamada<b> Calipso</b>, aparentemente como resultado de una relación fallida entre las dos entidades."
CRT_Desc_64,114192001519091712,Una plataforma de armas automatizada que alguien tuvo la previsión de retirar del suelo. No la hizo más amigable. La hizo más difícil de evitar.
CRT_Desc_65,114192001519091713,"Una concentración más pequeña de dependencia al <b>Devorador de jochos</b> que el modelo de tamaño completo, pero no menos comprometida con la misión central de causar problemas."
CRT_Desc_66,114192001523286016,"Una unidad ocular autónoma que funciona independientemente de cualquier anfitrión. Desplegada para vigilancia, escalada a enfrentamiento directo. La transición no estaba en las especificaciones originales."
CRT_Desc_67,114192001527480320,La primera fase del ciclo de crecimiento de Beatriz. Pequeña. Sin pretensiones. Su tiempo corriendo hacia atrás.
CRT_Desc_68,114192001527480321,Alto de una manera que sugiere que la gravedad de su planeta natal tenía fuertes opiniones sobre el crecimiento vertical. Usa la ventaja de la altura constantemente y sin disculpas.
CRT_Desc_69,114192001531674624,Supervisa el combate con una autoridad que nadie eligió y nadie ha desafiado con éxito. Llama las cosas como las ve. Lo ve todo.
CRT_Desc_70,114192001531674625,Un combatiente burocrático desplegado por <b>Pedro Marranero</b> para enredar a los oponentes en retrasos procedimentales y daño físico simultáneamente. El papeleo es un arma. El arma también es un arma.
CRT_Desc_71,114192001535868928,Recién salido de la campaña electoral y absolutamente convencido de que así es como se ve el servicio público. Llega en grandes números. Vota siguiendo las líneas del partido.
CRT_Desc_72,114192001535868929,Preside la arena con la absoluta certeza de alguien que jamás ha cuestionado su propio juicio. El mazo es enorme. Los veredictos son definitivos.
CRT_Desc_73,114192001535868930,Una unidad de aplicación corporativa que opera en nombre de la administración de los <b>Padres Golpeadores</b>. Ejecuta decisiones. No las toma. No necesita hacerlo.
CRT_Desc_74,114192001540063232,"Beatriz en pleno desarrollo. Lo que sea que estuvieras haciendo, deja de hacerlo."
CRT_Desc_75,114192001540063233,"Centro de gravedad bajo. Alto umbral para el dolor. Las mutaciones del <b>Devorador de jochos</b> no lo hicieron más alto, pero hicieron que la altura que tiene fuera considerablemente más efectiva."
CRT_Desc_76,114192001544257536,"Una unidad de Pato Granate que ha sido, por medios que siguen siendo clasificados, incorporada a algún tipo de función oficial. La placa es real. El pato es real. La roca también es real."
CRT_Desc_77,114192001544257537,"Beatriz, a mitad de su ciclo de crecimiento. Más grande de lo que parece. Con planes para el futuro."
CRT_Desc_79,114192001548451840,Un vehículo terrestre fuertemente blindado operado por la facción Máquina. Fue nombrado Tommy por alguien en la cadena de producción que quería ser recordado. Tommy no es una presencia tranquilizadora.
CRT_Desc_8,114192001456177152,"Un combatiente aéreo territorial que se encuentra en los entornos menos agradables de la galaxia. El veneno es malo. El sonido es, de alguna manera, peor. <b>Rangus Meats</b> ha intentado, en al menos tres ocasiones, incorporarlo en un elemento del menú. Las tres ocasiones terminaron de la misma manera."
CRT_Desc_80,114192001548451841,Una plataforma de armas de energía dirigida con excelente alcance y fuertes opiniones sobre todo lo que se encuentre dentro de ese alcance.
CRT_Desc_81,114192001548451842,"Una unidad de la facción máquina cuya cabeza es, definitivamente, una caja. La caja contiene algo. Ese algo se despliega. No disfrutarás lo que ese algo hace."
CRT_Desc_82,114192001552646144,Redondo. Rodante. Entusiasta en ambos aspectos. Las mutaciones del <b>Devorador de jochos</b> tomaron el concepto de mutante y lo llevaron en una dirección geométrica muy específica.
CRT_Desc_83,114192001552646145,"Delgado. Plano. Engañosamente duradero. Un mutante cuya reducción dimensional los ha hecho, de alguna manera, una amenaza mayor."
CRT_Desc_86,114192001556840448,"Una leal unidad de compañía de <b>Smart Meat</b> que ha sido desplegada contra ti, algo que no entiende completamente y de lo que probablemente se sentiría mal si fuera capaz de ese nivel de reflexión."
CRT_Desc_87,114192001556840449,Una unidad de compañía de <b>Smart Meat</b> juvenil con todo el entusiasmo y ninguno del contexto. Está haciendo lo mejor que puede. Su mejor esfuerzo sigue siendo un problema para ti.
CRT_Desc_88,114192001561034752,"<b>Carl Rangus</b>, operando a la escala que la situación exige. El mecha fue diseño suyo, claro. Lo tenía listo desde hace tiempo. <br><br> <i>¡Construí esta cosa hace años, Blandito, por si acaso! ¡Menos mal que por fin podemos usarla!</i>"
CRT_Name_90,112083206843392000,Orbe Vomitante
CRT_Name_91,118003757014249472,Vol'Kay No
HE_Desc_125,111992418004361216,"Obtén la<#FFEB04><link=""Item:634"">[Mejora de cazador II]</link></color> durante 15 s."
HE_Desc_126,111992418008555520,"Obtén la<#FFEB04><link=""Item:635"">[Mejora de cazador III]</link></color> durante 15 s."
HE_Desc_139,114224192071655424,"El objetivo queda <#FFEB04><link=""Keyword:7"">[Tambaleado]</link></color>"
HE_Desc_189,118953930455506944,"Inflige un 20 % de daño <#FFEB04><link=""Keyword:12"">[Eléctrico]</link></color> adicional"
HE_Desc_190,118953930468089856,"Inflige un 20 % de daño de <#FFEB04><link=""Keyword:13"">[Fuego]</link></color> adicional"
HE_Desc_191,118953930468089857,"Inflige un 20 % de daño de <#FFEB04><link=""Keyword:15"">[Hielo]</link></color> adicional"
HE_Desc_192,118953930468089858,"Inflige un 20 % de daño <#FFEB04><link=""Keyword:5"">[Cinético]</link></color> adicional"
HE_Desc_193,118953930468089859,"Inflige un 20 % de daño de <#FFEB04><link=""Keyword:14"">[Limo]</link></color> adicional"
HE_Desc_194,118953930468089860,"Inflige un 50 % de daño <#FFEB04><link=""Keyword:12"">[Eléctrico]</link></color> adicional"
HE_Desc_195,118953930468089861,"Inflige un 50 % de daño de <#FFEB04><link=""Keyword:13"">[Fuego]</link></color> adicional"
HE_Desc_196,118953930468089862,"Inflige un 50 % de daño de <#FFEB04><link=""Keyword:15"">[Hielo]</link></color> adicional"
HE_Desc_197,118953930468089863,"Inflige un 50 % de daño <#FFEB04><link=""Keyword:5"">[Cinético]</link></color> adicional"
HE_Desc_198,118953930468089864,"Inflige un 50 % de daño de <#FFEB04><link=""Keyword:14"">[Limo]</link></color> adicional"
HE_Desc_199,119267650700304384,Encadena 30 de daño a 2 enemigos
IATT_Name_1,113797958992912384,Velocidad de movimiento
IATT_Name_10,113797958997106693,Cantidad de Perforaciones
IATT_Name_11,113797958997106694,Precisión del Arma
IATT_Name_110,113797958997106747,Daño de Registro de Impacto
IATT_Name_113,113797958997106748,Daño Cuerpo a Cuerpo
IATT_Name_116,113797958997106749,Tamaño de Ventana de Recarga
IATT_Name_117,113797958997106750,Daño de Habilidad de Carne
IATT_Name_12,113797958997106695,Recuperación generalizada
IATT_Name_124,113797958997106751,Daño a Corta Distancia
IATT_Name_125,113797958997106752,Daño a Larga Distancia
IATT_Name_126,113797958997106753,Acumulación de Fuego
IATT_Name_127,113797958997106754,Acumulación de Hielo
IATT_Name_128,113797958997106755,Acumulación de Limo
IATT_Name_129,113797958997106756,Acumulación Eléctrica
IATT_Name_13,113797958997106696,Velocidad de Recarga
IATT_Name_130,113797958997106757,Duración de Barrera
IATT_Name_133,113797958997106758,Barrera Máxima
IATT_Name_136,113797958997106759,Ganancia de Barrera
IATT_Name_139,113797959001300992,Velocidad de Proyectil
IATT_Name_14,113797958997106697,Velocidad de Nado
IATT_Name_142,113797959001300993,Nivel de poder de Frankenjoles
IATT_Name_143,113797959001300994,Daño Cinético
IATT_Name_146,113797959001300995,Acumulación Cinética
IATT_Name_15,113797958997106698,Cantidad de Saltos
IATT_Name_151,113797959001300996,Daño de Esbirro
IATT_Name_154,113797959001300997,Salud de Esbirro
IATT_Name_157,113797959001300998,Regeneración de Salud de Esbirro
IATT_Name_16,113797958997106699,Probabilidad Crítica Aumentada
IATT_Name_162,113797959001300999,Cantidad de Ráfagas
IATT_Name_164,113797959001301000,Salud de Estructura de Evento
IATT_Name_165,113797959001301001,Regeneración de Salud de Estructura de Evento
IATT_Name_166,113797959001301002,Salud del Cazador
IATT_Name_167,113797959001301003,Regeneración de Salud del Cazador
IATT_Name_17,113797958997106700,Daño de Área
IATT_Name_178,113797959001301004,Cantidad de Esbirros Medianos
IATT_Name_179,113797959001301005,Cantidad de Esbirros Grandes
IATT_Name_18,113797958997106701,Durabilidad de Carne de Cabeza
IATT_Name_180,113797959001301006,Daño del Lanzagranadas
IATT_Name_181,113797959001301007,Daño del Magnum
IATT_Name_182,113797959001301008,Daño de la Pistola
IATT_Name_183,113797959001301009,Daño del Lanzador de plasma
IATT_Name_184,113797959001301010,Daño del Cañón de riel
IATT_Name_185,113797959001301011,Daño del Rifle
IATT_Name_186,113797959001301012,Daño del Lanzacohetes
IATT_Name_187,113797959001301013,Daño de la Metralleta
IATT_Name_188,113797959001301014,Daño de la Escopeta
IATT_Name_2,113797958997106688,Velocidad de Ataque
IATT_Name_20,113797958997106702,Salud adicional del jugador al reaparecer
IATT_Name_205,113797959001301015,Daño Mínimo del Lanzagranadas
IATT_Name_206,113797959001301016,Daño Mínimo del Magnum
IATT_Name_207,113797959001301017,Daño Mínimo de la Pistola
IATT_Name_208,113797959001301018,Daño Mínimo del Lanzador de plasma
IATT_Name_209,113797959001301019,Daño Mínimo del Cañón de riel
IATT_Name_21,113797958997106703,Segundos de Llegada del Cazador
IATT_Name_210,113797959001301020,Daño Mínimo del Rifle
IATT_Name_211,113797959001301021,Daño Mínimo del Lanzacohetes
IATT_Name_212,113797959001301022,Daño Mínimo de la Metralleta
IATT_Name_213,113797959001301023,Daño Mínimo de la Escopeta
IATT_Name_214,113797959001301024,Probabilidad Adicional de Efecto de Disparo de Rifle
IATT_Name_215,113797959001301025,Tamaño de Ventana de Recarga del Rifle
IATT_Name_216,113797959001301026,Alcance de Ataque del Rifle
IATT_Name_217,113797959001301027,Probabilidad de Golpe Crítico de Metralleta Adicional
IATT_Name_218,113797959001301028,Daño Crítico Adicional de Metralleta
IATT_Name_219,113797959001301029,Tamaño de Ventana de Recarga de Metralleta
IATT_Name_22,113797958997106704,Regeneración de Salud
IATT_Name_220,113797959001301030,Tamaño del Cargador de Metralleta
IATT_Name_221,113797959001301031,Alcance de Ataque de Metralleta
IATT_Name_222,113797959001301032,Precisión del Arma Metralleta
IATT_Name_223,113797959001301033,Velocidad de Ataque de Metralleta
IATT_Name_224,113797959001301034,Probabilidad de Efecto de Disparo de Metralleta Adicional
IATT_Name_225,113797959001301035,Cantidad de Perforaciones de Metralleta
IATT_Name_228,113797959001301038,Cantidad de Perforaciones de Magnum
IATT_Name_23,113797958997106705,Altura de Salto en Tierra
IATT_Name_231,113797959001301041,Alcance de Ataque de Magnum
IATT_Name_232,113797959001301042,Daño Máximo del Lanzagranadas
IATT_Name_233,113797959001301043,Daño Máximo de Magnum
IATT_Name_234,113797959001301044,Daño Máximo de Pistola
IATT_Name_235,113797959001301045,Daño Máximo del Lanzador de plasma
IATT_Name_236,113797959001301046,Daño Máximo del Cañón de riel
IATT_Name_237,113797959001301047,Daño Máximo del Rifle
IATT_Name_238,113797959001301048,Daño Máximo del Lanzacohetes
IATT_Name_239,113797959001301049,Daño Máximo de Metralleta
IATT_Name_24,113797958997106706,Tamaño del Cargador
IATT_Name_240,113797959001301050,Daño Máximo de Escopeta
IATT_Name_242,113797959001301051,Daño de Magnum
IATT_Name_25,113797958997106707,Recarga de Habilidad
IATT_Name_26,113797958997106708,Sigilo
IATT_Name_27,113797958997106709,Ángulo de ascenso
IATT_Name_286,113797959001301053,Tamaño del Cargador del Rifle
IATT_Name_287,113797959001301054,Cantidad de Perforaciones del Rifle
IATT_Name_288,113797959001301055,Velocidad de Ataque del Rifle
IATT_Name_289,113797959001301056,Daño en punto débil con rifle
IATT_Name_296,113797959001301057,Daño Máximo del Magnum
IATT_Name_3,113797958997106689,Todo el Daño
IATT_Name_30,113797958997106710,Amenaza Enemiga Positiva
IATT_Name_304,113797959001301058,Retardo Primario del Cazador
IATT_Name_306,113797959001301059,Retardo Secundario del Cazador
IATT_Name_309,113797959001301060,Velocidad de Ataque del Cazador
IATT_Name_31,113797958997106711,Inmunidad a las telarañas
IATT_Name_312,113797959001301061,Daño del Cazador
IATT_Name_315,113797959001301062,Velocidad de Movimiento del Cazador
IATT_Name_318,113797959001301063,Durabilidad de la carne
IATT_Name_32,113797958997106712,Radio del Área de Efecto de Apoyo
IATT_Name_321,113797959001301064,Reducción de Daño de la Carne
IATT_Name_324,113797959001301065,Altura del Doble Salto
IATT_Name_328,113797959001301066,Vulnerabilidad eléctrica
IATT_Name_329,113797959001301067,Vulnerabilidad al Fuego
IATT_Name_33,113797958997106713,Recarga de Habilidad de Cabeza
IATT_Name_330,113797959001301068,Vulnerabilidad al Hielo
IATT_Name_331,113797959001301069,Vulnerabilidad Cinética
IATT_Name_332,113797959001301070,Vulnerabilidad a Limo
IATT_Name_335,113797959001301071,Congelar objetivos
IATT_Name_336,113797959001301072,Vulnerabilidad de Cuerpo a Cuerpo
IATT_Name_338,113797959001301073,Velocidad de Ataque Cuerpo a Cuerpo
IATT_Name_34,113797958997106714,Munición infinita
IATT_Name_340,113797959001301074,Distancia de Detección de Minerales
IATT_Name_341,113797959001301075,Distancia de Detección de Fosas de pesca
IATT_Name_342,113797959001301076,Distancia de Detección del Gastronauta
IATT_Name_343,113797959001301077,Daño de Fragmentar
IATT_Name_346,113797959001301078, Daño por sufrir el efecto Ardiendo
IATT_Name_349,113797959001301079,Probabilidad de Activación de Combustión
IATT_Name_35,113797958997106715,Cantidad de Esbirros Pequeños
IATT_Name_350,113797959001301080,Daño de Combustión
IATT_Name_353,113797959001301081,Probabilidad de Activación de Electrificado
IATT_Name_354,113797959001301082,Daño de Electrificado
IATT_Name_357,113797959001301083,Amplificación de Daño de Limo
IATT_Name_358,113797959001301084,Ralentización por Enfriamiento
IATT_Name_359,113797959001301085,Daño en punto débil con magnum
IATT_Name_36,113797958997106716,Altura de Salto en Natación
IATT_Name_360,113797959001301086,Daño en punto débil con pistola
IATT_Name_361,113797959001301087,Daño en punto débil con escopeta
IATT_Name_362,113797959001301088,Daño en punto débil con metralleta
IATT_Name_363,113797959001301089,Daño de Impacto Directo de Lanzagranadas
IATT_Name_364,113797959001301090,Daño de Impacto Directo de Lanzador de plasma
IATT_Name_365,113797959001301091,Daño de Impacto Directo de Lanzacohetes
IATT_Name_366,113797959001301092,Recuperación de Dispersión de Rifle
IATT_Name_367,113797959001301093,Precisión de Rifle
IATT_Name_369,113797959001301095,Tamaño de Cargador de Cañón de riel
IATT_Name_37,113797958997106717,Daño Crítico Adicional
IATT_Name_370,113797959001301096,Radio de Explosión de Pistola de plasma
IATT_Name_371,113797959001301097,Tamaño de Ventana de Recarga de Pistola
IATT_Name_372,113797959001301098,Probabilidad de golpe crítico de Pistola Adicional
IATT_Name_373,113797959001301099,Tamaño de Cargador de Pistola
IATT_Name_374,113797959001301100,Precisión de Pistola
IATT_Name_375,113797959001301101,Alcance de Ataque de Pistola
IATT_Name_376,113797959001301102,Velocidad de Ataque de Pistola
IATT_Name_377,113797959001301103,Daño Crítico Adicional de Pistola
IATT_Name_378,113797959001301104,Cantidad de Perforaciones de Pistola
IATT_Name_38,113797958997106718,Alcance de Ataque
IATT_Name_381,113797959001301107,Probabilidad de Efecto de Activación Adicional de Pistola
IATT_Name_382,113797959001301108,Daño Crítico Adicional de Rifle
IATT_Name_383,113797959001301109,Probabilidad de golpe crítico de Rifle Adicional
IATT_Name_385,113797959001301111,Velocidad de Ataque de Magnum
IATT_Name_386,113797959001301112,Probabilidad de Crítico de Magnum Adicional
IATT_Name_387,113797959001301113,Daño Crítico Adicional de Magnum
IATT_Name_388,113797959001301114,Precisión del Arma Magnum
IATT_Name_389,113797959001301115,Tamaño de Ventana de Recarga de Magnum
IATT_Name_39,113797958997106719,Salud Adicional de Contenedores
IATT_Name_390,113797959001301116,Tamaño de Cargador de Magnum
IATT_Name_391,113797959001301117,Probabilidad de Efecto de Disparo de Magnum Adicional
IATT_Name_392,113797959001301118,Velocidad de Ataque de Lanzador de plasma
IATT_Name_393,113797959001301119,Probabilidad de golpe crítico de Lanzador de plasma Adicional
IATT_Name_394,113797959001301120,Daño Crítico Adicional de Lanzador de plasma
IATT_Name_395,113797959001301121,Tamaño de Ventana de Recarga de Lanzador de plasma
IATT_Name_396,113797959001301122,Tamaño de Cargador de Lanzador de plasma
IATT_Name_397,113797959001301123,Probabilidad de Efecto de Disparo de Lanzador de plasma Adicional
IATT_Name_398,113797959001301124,Velocidad de Proyectil de Lanzador de plasma
IATT_Name_399,113797959001301125,Daño de Área de Lanzador de plasma
IATT_Name_4,113797958997106690,Salud Máxima
IATT_Name_400,113797959001301126,Cantidad de Perforaciones de Escopeta
IATT_Name_401,113797959001301127,Probabilidad de golpe crítico de Escopeta Adicional
IATT_Name_402,113797959001301128,Daño Crítico Adicional de Escopeta
IATT_Name_403,113797959001301129,Probabilidad de Efecto de Disparo de Escopeta Adicional
IATT_Name_404,113797959001301130,Tamaño de Cargador de Escopeta
IATT_Name_406,113797959001301132,Alcance de Ataque de Escopeta
IATT_Name_407,113797959001301133,Velocidad de Ataque de Escopeta
IATT_Name_408,113797959001301134,Tamaño de Ventana de Recarga de Escopeta
IATT_Name_409,113797959001301135,Probabilidad de Efecto de Disparo de Cañón de riel Adicional
IATT_Name_41,113797958997106720,Recarga de Habilidad de Torso
IATT_Name_410,113797959001301136,Probabilidad de golpe crítico de Cañón de riel Adicional
IATT_Name_411,113797959001301137,Daño Crítico Adicional de Cañón de riel
IATT_Name_412,113797959001301138,Tamaño de Ventana de Recarga de Cañón de riel
IATT_Name_413,113797959001301139,Cantidad de Perforaciones de Cañón de riel
IATT_Name_414,113797959001301140,Velocidad de Ataque de Cañón de riel
IATT_Name_415,113797959001301141,Daño en punto débil con cañón de riel
IATT_Name_416,113797959001301142,Rango de Ataque de Cañón de riel
IATT_Name_418,113797959001301144,Probabilidad de golpe crítico Adicional de Lanzacohetes
IATT_Name_419,113797959001301145,Daño Crítico Adicional de Lanzacohetes
IATT_Name_420,113797959001301146,Tamaño del Cargador de Lanzacohetes
IATT_Name_421,113797959001301147,Velocidad de Proyectil de Lanzacohetes
IATT_Name_422,113797959001301148,Velocidad de Ataque de Lanzacohetes
IATT_Name_423,113797959001301149,Probabilidad de Efecto Adicional de Lanzacohetes
IATT_Name_424,113797959001301150,Radio de Explosión de Lanzacohetes
IATT_Name_425,113797959001301151,Daño de Área de Lanzacohetes
IATT_Name_426,113797959001301152,Probabilidad de golpe crítico Adicional de Lanzagranadas
IATT_Name_427,113797959001301153,Daño Crítico Adicional de Lanzagranadas
IATT_Name_428,113797959001301154,Velocidad de Ataque de Lanzagranadas
IATT_Name_429,113797959001301155,Velocidad de Proyectil de Lanzagranadas
IATT_Name_430,113797959001301156,Tamaño de Ventana de Recarga de Lanzagranadas
IATT_Name_431,113797959001301157,Tamaño del Cargador de Lanzagranadas
IATT_Name_432,113797959001301158,Radio de Explosión de Lanzagranadas
IATT_Name_433,113797959001301159,Probabilidad de Efecto Adicional de Lanzagranadas
IATT_Name_434,113797959001301160,Daño de Área de Lanzagranadas
IATT_Name_435,113797959001301161,Daño de Área de Cañón de riel
IATT_Name_436,113797959001301162,Radio de Explosión de Cañón de riel
IATT_Name_441,113797959001301163,Intervalo de Aparición
IATT_Name_442,113797959001301164,Probabilidad de golpe crítico Adicional Cuerpo a Cuerpo
IATT_Name_444,113797959001301166,Probabilidad de golpe crítico Cuerpo a Cuerpo
IATT_Name_446,113797959001301167,Daño Crítico Adicional Cuerpo a Cuerpo
IATT_Name_447,113797959001301168,Daño Crítico Cuerpo a Cuerpo
IATT_Name_448,113797959001301169,Distancia del empuje
IATT_Name_45,113797958997106721,Probabilidad de Tambaleante Adicional
IATT_Name_451,113797959001301170,Distancia de Retroceso Cuerpo a Cuerpo
IATT_Name_454,113797959001301171,Salud del Jefe
IATT_Name_455,113797959001301172,Densidad de Enemigos
IATT_Name_456,113797959001301173,Salud de Estructura de Evento Aliada
IATT_Name_457,113797959001301174,Regeneración de Salud de Estructura de Evento Aliada
IATT_Name_458,113797959001301175,Salud de Estructura de Evento del Jugador
IATT_Name_459,113797959001301176,Créditos por Tarjeta en Nodo de Recolección
IATT_Name_461,113797959001301177,Regeneración de Salud de Estructura de Evento del Jugador
IATT_Name_464,113797959001301178,Recompensa de Rangus y Jochos
IATT_Name_466,113797959001301179,Salud de Estructura de Evento Enemiga
IATT_Name_467,113797959001301180,Regeneración de Salud de Estructura de Evento Enemiga
IATT_Name_468,113797959001301181,Indicador de Movimiento Limitado Enemigo
IATT_Name_47,113797958997106722,Recarga de Habilidad de Piernas
IATT_Name_470,113797959001301182,Salud de Estructura del Jefe
IATT_Name_471,113797959001301183,Daño de destrucción del tubo de Frankenjoles
IATT_Name_472,113797959001301184,Daño en punto débil del Jefe
IATT_Name_473,113797959001301185,Cantidad de Esbirros del Jefe
IATT_Name_474,113797959001301186,Velocidad de Movimiento del Jefe
IATT_Name_475,113797959001301187,Tiempo de Aparición de Carne Estática del Jefe
IATT_Name_476,113797959001301188,Regeneración de Salud del Mini Jefe
IATT_Name_479,113797959001301189,Velocidad de Ataque del Mini Jefe
IATT_Name_482,113797959001301190,Daño del Mini Jefe
IATT_Name_485,113797959001301191,Resistencia Cinética
IATT_Name_488,113797959001301192,Resistencia al Fuego
IATT_Name_491,113797959001301193,Resistencia al Hielo
IATT_Name_494,113797959001301194,Resistencia eléctrica
IATT_Name_497,113797959001301195,Resistencia al Limo
IATT_Name_506,113797959001301196,Probabilidad de Aparición de Carne
IATT_Name_509,113797959001301197,Mejor Suerte con Recompensas de Subida de Nivel
IATT_Name_51,113797958997106723,Daño de Impacto Directo
IATT_Name_511,113797959001301198,Ganancia de EXP
IATT_Name_513,113797959001301199,Cargas Máximas de Habilidad
IATT_Name_514,113797959001301200,Objetivos en Cadena
IATT_Name_515,113797959001301201,Duración de Congelación
IATT_Name_516,113797959001301202,Daño de Habilidad de Carne de Cabeza
IATT_Name_517,113797959001301203,Daño de Habilidad de Carne de Torso
IATT_Name_518,113797959001301204,Daño de Habilidad de Carne de Piernas
IATT_Name_519,113797959001301205,Daño de Arma
IATT_Name_52,113797958997106724,Probabilidad de Efecto de Disparo Adicional
IATT_Name_521,118906002034647040,Resistencia a Condiciones
IATT_Name_523,129087451949948928,Cantidad de Proyectiles de Granada
IATT_Name_524,129087451949948929,Cantidad de Proyectiles de Magnum
IATT_Name_525,129087451949948930,Cantidad de Proyectiles de Pistola
IATT_Name_526,129087451949948931,Cantidad de Proyectiles de Plasma
IATT_Name_527,129087451949948932,Cantidad de Proyectiles de Cañón de riel
IATT_Name_528,129087451949948933,Cantidad de Proyectiles de Rifle
IATT_Name_529,129087451949948934,Cantidad de Proyectiles de Cohete
IATT_Name_53,113797958997106725,Daño Recibido
IATT_Name_530,129087451949948935,Cantidad de Proyectiles de Escopeta
IATT_Name_531,129087451949948936,Cantidad de Proyectiles de Metralleta
IATT_Name_54,113797958997106726,Repulsión de Enemigos
IATT_Name_55,113797958997106727,Probabilidad de golpe crítico Adicional
IATT_Name_56,113797958997106728,Cantidad de Proyectiles
IATT_Name_58,113797958997106729,Daño en punto débil
IATT_Name_59,113797958997106730,Velocidad de Movimiento Aéreo
IATT_Name_6,113797958997106691,Radio de Explosión
IATT_Name_60,113797958997106731,Gravedad
IATT_Name_62,113797958997106732,Cantidad de Nanobot de Reparación
IATT_Name_63,113797958997106733,Capacidad de Nanobots de Reparación
IATT_Name_66,113797958997106734,Exploradores Enemigos Cerca de Tu Ubicación
IATT_Name_7,113797958997106692,Nivel de Desafío
IATT_Name_75,113797958997106735,¡Te descubrieron!
IATT_Name_76,113797958997106736,Reducción de Daño de la Carne de Cabeza
IATT_Name_77,113797958997106737,Reducción de Daño de la Carne del Torso
IATT_Name_78,113797958997106738,Reducción de Daño de la Carne de Piernas
IATT_Name_79,113797958997106739,Durabilidad de la Carne del Torso
IATT_Name_81,113797958997106740,Durabilidad de la Carne de Piernas
IATT_Name_83,113797958997106741,Baliza de transbordador
IATT_Name_86,113797958997106742,Reapariciones iniciales
IATT_Name_87,113797958997106743,Daño de Fuego
IATT_Name_90,113797958997106744,Daño de Hielo
IATT_Name_93,113797958997106745,Daño Eléctrico
IATT_Name_96,113797958997106746,Daño de Limo
ITM_293_HE_0,112852940539027456,Al infligir daño Cuerpo a cuerpo
ITM_436_HE_0,126473208478031872,Al recibir daño
ITM_Desc_1028,118953930640056320,"Inflige un +10 % de daño a los enemigos <#FFEB04><link=""Keyword:8"">[Electrificados]</link></color>"
ITM_Desc_1029,118953930640056321,"Inflige un +15 % de daño a los enemigos <#FFEB04><link=""Keyword:8"">[Electrificados]</link></color>"
ITM_Desc_1030,118953930640056322,"Inflige un +20 % de daño a los enemigos <#FFEB04><link=""Keyword:8"">[Electrificados]</link></color>"
ITM_Desc_1031,118960669196279808,"Inflige un +10 % de daño a los enemigos <#FFEB04><link=""Keyword:1"">[Ardiendo]</link></color>"
ITM_Desc_1032,118960669196279809,"Inflige un +15 % de daño a los enemigos <#FFEB04><link=""Keyword:1"">[Ardiendo]</link></color>"
ITM_Desc_1033,118960669196279810,"Inflige un +20 % de daño a los enemigos <#FFEB04><link=""Keyword:1"">[Ardiendo]</link></color>"
ITM_Desc_1034,118960669200474112,"Inflige un +10 % de daño a los enemigos <#FFEB04><link=""Keyword:3"">[Enfriados]</link></color>"
ITM_Desc_1035,118960669200474113,"Inflige un +15 % de daño a los enemigos <#FFEB04><link=""Keyword:3"">[Enfriados]</link></color>"
ITM_Desc_1036,118960669200474114,"Inflige un +20 % de daño a los enemigos <#FFEB04><link=""Keyword:3"">[Enfriados]</link></color>"
ITM_Desc_1037,118960669200474115,"Inflige un +10 % de daño a los enemigos <#FFEB04><link=""Keyword:7"">[Tambaleados]</link></color>"
ITM_Desc_1038,118960669200474116,"Inflige +15 % de daño a los enemigos <#FFEB04><link=""Keyword:7"">[Tambaleados]</link></color>"
ITM_Desc_1039,118960669200474117,"Inflige +20 % de daño a los enemigos <#FFEB04><link=""Keyword:7"">[Tambaleados]</link></color>"
ITM_Desc_1040,118960669200474118,"Inflige +10 % de daño a los enemigos <#FFEB04><link=""Keyword:2"">[Embarrados]</link></color>"
