Key,Id,Chinese (Simplified)(zh-Hans)
TUTORIAL_COMPLETION_SUBTITLE_02,158105801833046016,已顺利通过<color=#FFC700>员工入职培训</color>！<br>恭喜你正式成为兰格斯团队的一员！<br><br>即刻出发吧，<color=#FFC700>收获鲜肉</color>，<color=#FFC700>喂饱全银河</color>！
UI_ATTRIBUTE_ADD_FMT,153254426577985536,{value:+#.##;-#.##;+0}
UI_ATTRIBUTE_MODIFY_FMT,153254478088232960,{value:+#.##;-#.##;+0}%
UI_ATTRIBUTE_MULTIPLY_FMT,153254480353157120,{value:0.##}x
UI_BEING_REVIVED_BY,160196323477282816,{Name}正在复活
UI_BENEFITS_PERKS_TITLE,157261430313181184,福利
UI_BENEFITS_TERMINAL,155021233676607488,福利终端
UI_INTERACTION_REVIVE,159415565250715648,复活
UI_INTERACTION_REVIVE_TARGET,160116078837489664,{Name}
UI_LEADERBOARD_RANK_EMPTY,152933015493795840,人事资源当前不可用。
UI_LEADERBOARD_RANK_NAME,152933011416932352,名称
UI_LEADERBOARD_RANK_RANK,152933013824462848,等级
UI_LEADERBOARD_RANK_TITLE,152933007226822656,月度最佳员工
UI_OPTS_KEYWORD_POPUPS,152564154714021888,关键词弹窗
UI_OPTS_KEYWORD_POPUPS_HELP_MESSAGE,152564183084294144,为描述中引用的关键词显示弹窗说明。
UI_OPTS_KEYWORD_POPUPS_HELP_TITLE,152564181515624448,关键词弹窗	
UI_OPTS_VIDEO_DRAW_DIST,155444200114941952,绘制距离
UI_OPTS_VIDEO_DRAW_DIST_MESSAGE,155444247250530304,控制游戏渲染远处地形和物体的距离。调低此设置可减少 GPU 和 CPU 开销，建议在 Steam Deck 等低端硬件上使用。调高此设置可以看到更远的世界内容，但会降低性能。
UI_OPTS_VIDEO_DRAW_DIST_TITLE,155444221707218944,绘制距离
UI_PLAYERHEALTH_DOWNED_TAG,159415579876253696,倒地
UI_REQUIREMENT_FULL_VERSION,145016599318880256,需要完整版
UI_REQUIREMENT_PERKRANK,157717392333463552,解锁一项福利
UI_REQUIREMENT_PERKTRACK_RANK,155367902129676288,{track} 等级 {rank:roman()}
UI_REWARD_UI_SURPRISE_ME,145620353626861568,给我个惊喜
UI_REWARD_UI_SURPRISE_ME_KEY,145639277600894976,[InputAction:LevelUpScreen/SurpriseMe]
UI_SELECT_UPGRADE_COUNT_FMT,152555780165328896,选择升级 +{Count}
UI_SHIP_TOUR_BOLT_BURGERS,154378478273159168,<color=#FFC700>电光飞堡</color>：在这里选择配装并开始一局游戏。
UI_SHIP_TOUR_EMPLOYEE_HANDBOOK,154378456194342912,<color=#FFC700>图鉴</color>：浏览敌人、物品与背景故事。
UI_SHIP_TOUR_FLAIR_TERMINAL,154378473181274112,<color=#FFC700>装扮终端</color>：解锁并升级装扮，获得被动加成。
UI_SHIP_TOUR_JUKEBOX,154378475714633728,<color=#FFC700>点唱机</color>：更换飞船音乐。
UI_SHIP_TOUR_MEAT_LOCKERS,154378383981010944,<color=#FFC700>储肉间</color>：在这里挑选装饰肉。
UI_SHIP_TOUR_MEAT_MARKET,154378474439565312,<color=#FFC700>肉市</color>：预览随机挑选的肉。
UI_SHIP_TOUR_NAVIGATION_TERMINAL,154378479544033280,<color=#FFC700>导航终端</color>：选择下一个目的地和难度。
UI_SHIP_TOUR_SHOOTING_RANGE,154378477010673664,<color=#FFC700>射击场</color>：开局前练习使用武器。
UI_SHIP_TOUR_SMART_MEAT_TERMINAL,154378470564028416,<color=#FFC700>员工福利终端</color>：解锁并升级你的员工福利。
UI_SHIP_TOUR_WEAPON_TERMINAL,154378471918788608,<color=#FFC700>武器终端</color>：解锁并升级武器。
UI_UPGRADE_COUNT_FMT,152141631115485184,+{Count}
UI_UPGRADE_EMPTY_SLOT,152531288336621568,空槽位
UPGRADE_STATION,158017480964431872,升级站
UI_CODEX_MUTATIONS_TAB,165154895239831552,变异
UI_CODEX_MUTATIONS_FIRE_TITLE,165154895248220160,火焰
UI_CODEX_MUTATIONS_ICE_TITLE,165154895248220161,冰霜
UI_CODEX_MUTATIONS_SLIME_TITLE,165154895248220162,黏液
UI_CODEX_MUTATIONS_ELECTRIC_TITLE,165154895248220163,电击
UI_CODEX_MUTATIONS_KINETIC_TITLE,165154895248220164,动能
UI_SAVEMGMT_SELECT_EMPLOYEE,165569668465025024,选择员工
UI_SAVEMGMT_LAST_PLAYED,165571657299124224,上次游玩
UI_SAVEMGMT_RANGUS_FILES,165589631661760512,兰格斯档案：
UI_SAVEMGMT_EMPTY_SLOT_HEADER,164865773950459904,空
UI_OPTS_MARK_ALL_READ,165623256277049344,全部标为已读
LE_EFrameLimit_TwoForty,169126859746828288,240 Hz
PLAYER_DOWN_ANNOUNCEMENT,162770743492337664,{Player} 倒下了！
UI_ANNOUNCEMENT_BOSS_WARNING_EXECUVATOR,162681204534927360,毛军一号签发行政命令！
UI_ANNOUNCEMENT_BOSS_WARNING_JUDGEMENTALITS,162681227154808832,克劳达迪法官驳回你的动议！
UI_ANNOUNCEMENT_BOSS_WARNING_LEGISMATOR,162681121139580928,猪肉桶皮特发动“冗长辩论”阻挠战术
UI_CINEMATIC_PROLOGUE_TEXT1,165560353607901184,兰格斯肉食集团曾经养活了整个银河系。在其鼎盛时期，其业务遍布数十个星系，雇员高达数百万。<br><br>然而，当其独创的“肉类科学”被推进至极端失控状态时，一道传送门强行撕裂了宇宙结构。凡是被其波及的一切，要么死亡，要么发生恐怖变异。<br><br>卡尔·兰格斯侥幸逃生。但绝大多数人没能逃过此劫。
UI_CINEMATIC_PROLOGUE_TEXT2,165560955771543552,“在兰格斯，我们不仅收割肉类，<br>更是在收割英雄... 而那位英雄，就是你！”<br><br><br>- 卡尔·兰格斯，创始人兼首席执行官<br>(摘自某则修复的招聘广告，日期不详)
UI_LEADERBOARD_NUKE_KILLS,163035281710112768,工作场所事故：核爆
UI_LEADERBOARD_RANK_SCORE,163032451393773568,分数
UI_SAVEMGMT_RANGUS_FILES_DATA,164863994869309440,{Found}/{Total}
UI_SYSTEMNAME_RANDOM,165564842473676800,随机星系
UI_SYSTEMNAME_S2,165564616182587392,普拉姆特之愚
UI_SYSTEMNAME_S3,165564619336704000,奥姆尼克朗
UI_SYSTEMUNLOCK,165563304946688000,新星系已解锁
CELEBRATION_BANNER_FLAIR_DISPENSED,182655213074636800,装扮已发放！
CELEBRATION_BANNER_FLAIR_HEADING_FMT,178255509733761024,{count}x {name}装扮
CELEBRATION_BANNER_FLAIR_SKIP_FMT,185871235538677760,按 {Button} 跳过
DEATHCERTIFICATE_CRITS,179093814876561411,暴击
DEATHCERTIFICATE_DAMAGE,179093814876561409,伤害
DEATHCERTIFICATE_DEAD_MEAT,179093814876561408,死肉
DEATHCERTIFICATE_DPS,179093814876561412,DPS
DEATHCERTIFICATE_KILLED_BY_SPIDER,179093814876561416,死于<color=#FFC700>蜘蛛</color>之手
DEATHCERTIFICATE_KILLS,179093814876561410,击杀
DEATHCERTIFICATE_ON_THE_VERY_EVE_OF_HIS_4TH_BIRTHDAY,179093814876561417,就在他四岁生日前夕
DEATHCERTIFICATE_RUN_FAILED,179093814868172800,本局失败！
DEATHCERTIFICATE_SIGNED_CARL_RANGUS_CEO,179093814876561415,签名：<br><color=#FFFFFF>卡尔·兰格斯，首席执行官</color>
DEATHCERTIFICATE_THE_RANGUS_CORPORATION_HEREBY_ACKNOWLEDGES_THE_D,179093814876561413,兰格斯公司特此确认以下人员的死亡：
DEATHCERTIFICATE_YOUR_CONTRIBUTIONS_TO_RANGUS_MEAT_CO_WILL_NEVER,179093814876561414,你对兰格斯肉食公司的贡献将永远铭记
END_STAGE_RUN_ABANDONED,178656993092820992,已放弃本局
HUNTER_INCAPACITATED,169893516064841728,失去战斗力
IA_ProfilerCapture,170595270909747200,ProfilerCapture
IB_Profiler Capture Chord,170595270913941504,Profiler Capture Chord
IB_modifier,170595270913941505,修饰键
LE_ECameraDistance_Far,174992531034988545,远
LE_ECameraDistance_Medium,174992531034988544,中
LE_ECameraDistance_Near,174992531030794240,近
MODE_SELECT_CONTINUE_BTN,175310263911702528,继续游戏
MODE_SELECT_LOAD_SAVE_BTN,175310282018512896,读取 / 新游戏
UI_FLAIRTERMINAL_INSERT_COIN,177509684464312320,"投入 <sprite name=""CarlCoin""> 卡尔硬币"
UI_FLAIRTERMINAL_INSERT_COST,182665081978347520,投入 {count} {icon} {name}
UI_FLAIRTERMINAL_REQUIRES_COIN,177529825763778560,"<color=#FF0000>需要 <sprite name=""CarlCoin""> 卡尔币</color>"
UI_FLAIRTERMINAL_REQUIRES_COST,182665090496978944,<color=#FF0000>需要 {count} {icon} {name}</color>
UI_ITEM_ONADD_TRIGGER,176120503238385664,添加时
UI_LOADOUT_COL_CONSUMABLES,182248566531547136,消耗品
UI_LOADOUT_COL_WEAPONS,182248564694441984,武器
UI_LOADOUT_FLAIR_EMPTY_DESC,182260794391519232,在装扮终端解锁装扮
UI_LOADOUT_SAVE_EXIT,182247692602171392,保存并退出
UI_LOCATION_CARD_DIFFICULTY_FMT,175384575272280064,难度：{difficulty}
UI_LOCATION_CARD_HEADER,175386164208852992,地点
UI_LOCATION_CARD_SYSTEM_FMT,175384551528325120,S{index} | {system}
UI_MEATOFFERING_REQUIREMENT,176036607361478656,<color=red>需要装备肉块部位</color>
UI_OPTS_VIDEO_BLOOM,182327216559874048,泛光
UI_OPTS_VIDEO_BLOOM_MESSAGE,182327251011887104,开关明亮光源和效果周围的泛光光晕。若想减少眩光和眼睛疲劳，或明亮场景看起来过曝发白，可将其关闭。
UI_OPTS_VIDEO_BLOOM_TITLE,182327234784124928,泛光
UI_OPTS_VIDEO_CAMERA_DISTANCE,174991015364517888,镜头距离
UI_OPTS_VIDEO_CAMERA_DISTANCE_MESSAGE,174991034385686528,调整镜头位于角色身后的距离。
UI_OPTS_VIDEO_CAMERA_DISTANCE_TITLE,174991024080281600,镜头距离
UI_REQUIREMENT_STAT_FLAIRPULLS_FMT,178238717753810944,收集 {count} 个装扮
UI_SAVEMGMT_MSGBOX_ABANDON_RUN_CONFIRM,176120214003376128,放弃本局
UI_SAVEMGMT_MSGBOX_ABANDON_RUN_MSG,176120210866036736,放弃员工 {EmployeeNumber} 正在进行的本局？<br>你将回到大厅重新开始。此操作无法撤销。
UI_SAVEMGMT_MSGBOX_ABANDON_RUN_TITLE,176120204733964288,放弃本局？
UI_SAVEMGMT_RUN_IN_PROGRESS,175380214638960640,本局进行中
