Key,Id,Japanese(ja)
ITM_Name_1143,106261060711866368,アイスピック
ITM_Name_1144,106261402287595520,サブヒーロー
ITM_Name_1145,106296471018528768,アスリート
ITM_Name_1146,106296471018528769,知識増加
ITM_Name_1147,106296471018528770,チリオイル
ITM_Name_1148,106296471018528771,辛口スープ
ITM_Name_1149,106296471018528772,コスパ最強
ITM_Name_1150,106300027549245440,黒コショウガンパウダー
ITM_Name_1151,106300027549245441,ベタベタのやつ
MEH_Desc_76,108761156712128512,俺をメカに乗せてくれ、スクイッシー！
MEH_Name_76,108761156707934208,カール・ランガスのヘッド
MEL_Name_50,102563114636009472,トミータンクのレッグ
MUT_Name_16,109842573688823808,コイルの心臓
MUT_Name_2,109842573680435200,ハイブバースト
MUT_Name_22,109842573688823809,インフェルノの頭蓋骨
MUT_Name_23,346366160134167,サンダーチェスト
MUT_Name_25,109842573688823810,ダーマルプレート
MUT_Name_27,109842573688823811,スノープニプニ
MUT_Name_28,96107584925196288,ボルトグランド
MUT_Name_29,109842573688823812,トリガーフィンガー
MUT_Name_3,109842573684629504,神の肉
MUT_Name_31,96923277304258560,グロブ！
MUT_Name_32,98636212292542464,ギフトグランド
MUT_Name_34,109842573688823813,スティッキーな内臓
MUT_Name_35,109842573688823814,クライオの心臓
MUT_Name_37,109842573688823815,フラックフィンガー
MUT_Name_38,109842573688823816,スパインハスク
MUT_Name_39,109842573688823817,殻に覆われたイエティの目
MUT_Name_41,109842573688823818,ブランブルスカル
MUT_Name_42,109842573688823819,パーマフロストスパイク
MUT_Name_43,109842573688823820,スウィートトゥース
MUT_Name_44,109842573688823821,フロストコア
MUT_Name_45,109842573688823822,フリーザーバーンの肉
MUT_Name_46,109842573688823823,鳥肌
MUT_Name_47,109842573688823824,さわやかミントの息
MUT_Name_48,109842573688823825,スパーク鼻水
MUT_Name_50,109842573688823826,チェストネスト
MUT_Name_51,102475594665549824,焦げたブリスケットの体
MUT_Name_52,102575519566913536,キドニーチャージ
MUT_Name_53,104519924813127680,ホットボッド
MUT_Name_54,109842573688823827,バイオマスサージ
MUT_Name_55,104698776562688000,ランブトゥ
MUT_Name_56,109858960654196736,骨穿刺
MUT_Name_57,104791554420367360,スパイシーなチーズタッチ
MUT_Name_58,109842573688823828,濁液の胃
MUT_Name_8,19688412549210112,リボフラビン
PE_Desc_128,97509550570070016,肉を選べ！
PE_Desc_129,98235809558159360,武器を選べ！
PE_Desc_130,100509189787344896,ミューテーションを選べ！
PE_Desc_131,107655364055392256,ポータルを破壊せよ！
PE_Desc_133,107655364063780865,ハンターを倒せ！
PF_Name_68,107302781818232832,アイテムのアンロック：ワニ革
PF_Name_69,107302781826621440,アイテムのアンロック：コーン・オン・ザ・コッド
PF_Name_70,107302781826621441,アイテムのアンロック：フィーディングフレンジー
PF_Name_71,107318253833936896,ミューテーションのアンロック：バッテリー倉庫
PF_Name_72,107318253833936897,ミューテーションのアンロック：フロストアーマー
PF_Name_73,107318253833936898,ミューテーションのアンロック：ホットボッド
PF_Name_74,107318253833936899,ミューテーションのアンロック：レッドホット
PF_Name_75,107318253833936900,ミューテーションのアンロック：スロッピー・ジョー
PF_Name_76,107373590712672256,「ミステリーミート」アンロック：ヌークデューケム
PF_Name_77,107373590712672257,「ミステリーミート」アンロック：メックカール
PLN_Name_31,105178928291766272,エスフェラ・デ・カルネ
RF_Subtitle_35,99311942877831168,異次元存在
TPUP_Sub1_Desc_17_0_0,103774446992420864,敵を<color=#FF3667><i>スタン</i></color>させる
TPUP_Sub1_Desc_17_0_1,103774447009198080,"<#FFEB04><link=""Keyword:1"">[燃焼]</link></color>している敵は継続的なダメージを受け、<#FFEB04><link=""Keyword:19"">[炎上]</link></color>する可能性があります"
TPUP_Sub1_Desc_17_0_2,103774447009198081,"<#FFEB04><link=""Keyword:8"">[感電]</link></color>状態の敵は持続ダメージを受け、<#FFEB04><link=""Keyword:7"">[よろめき]</link></color>状態になることがあります"
TPUP_Sub1_Desc_17_1_0,103774447009198082,"<#FFEB04><link=""Keyword:2"">[スライム]</link></color>状態の敵はすべてのダメージ源から<color=#FF3667><i>追加ダメージ</i></color>を受け、他の属性効果が<color=#FF3667><i>より速く適用</i></color>されます"
TPUP_Sub1_Desc_17_1_1,103774447009198083,"<#FFEB04><link=""Keyword:3"">[極寒]</link></color>状態の敵は<color=#FF3667><i>鈍足</i></color>になり、<#FFEB04><link=""Keyword:4"">[凍結]</link></color>状態になる可能性があります。<#FFEB04><link=""Keyword:4"">[凍結]</link></color>した敵は<color=#FF3667><i>砕くこと</i></color>で、<#FFEB04><link=""Keyword:5"">[物理]</link></color>または近接ダメージによるボーナスダメージを与えられます。"
e902d74f6cf640f296e9a01344279cab_121_0,101942999326384128,チャージ済み
f59980ba4e384046ab723e5bc9badda9_128_0,97509550570070017,プレイヤー報酬取得済み
53afc69896b94bfba03024778d9e3623_134_0,111688140467462144,カールをつかんで、メックに放り込め！
75a404bead8b4222886ea28d9fafd2a0_136_0,124465651215491072,ダミーを近接攻撃しろ[InputAction:Gameplay/MeleeFire]
866e5e3449304da59d2ee38062fafa39_81_0,127793421195603968,!
9697eea8c0a144b39d6932525438c386_136_0,124725136014172160,射撃場
CRT_Desc_11,114192001456177153,<b>ランガス・ミート</b>の元顧客。現在は従業員にとっての脅威。<b>グリジーガルプ</b>の長期摂取は、その体格に驚くべき変化をもたらしたが、気性には何の効果もなかった。
CRT_Desc_12,114192001460371456,<b>ランガス・ミート</b>の自動防衛部門がひっそり廃止される前に製造された。今も稼働中。今も最後に受けた命令を実行中。その命令が何だったのかは、誰も覚えていない。
CRT_Desc_13,114192001460371457,八本脚。いくつもの目。そして、こちらの存在に対する意見はひとつ。歓迎ではない。自慢の自作の巣に生息している。
CRT_Desc_22,114192001464565760,<i>リヴァイアサン計画</i>の最高傑作であり、<b>ランガス・ミート</b>の水産養殖実験の最大の失敗作でもある。藻類に触れる前が何であれ、今はかなり大きくなっている。<br><br>怒っているかどうかは不明だ。腹を空かせているのは、疑いようがない。
CRT_Desc_26,114192001464565761,動機が十分に記録されていない異星勢力が運用する偵察戦闘艦。動きは速く、射撃は正確で、通信周波数に一度も応答したことがない。
CRT_Desc_28,114192001464565762,<b>ピーテリウム</b>の淡水系を汚染した<b>ミートサイエンス</b>の廃液に何世代にもわたって晒され、劇的に巨大化した。一応、まだカエルではある。一応、近づいて安全な存在ではない。
CRT_Desc_31,114192001464565763,<b>ピーテリウム</b>に生息していたピラニアは、<i>リヴァイアサン計画</i>が始まる前は小さな厄介者程度に思われていた。それはずいぶん昔のことだ。
CRT_Desc_34,114192001468760064,<b>ミートサイエンス</b>の実験的化合物に継続的に晒されることで強化された。より速く。より大きく。どんなサメも抱くはずのない関心を、こちらに向けてくる。
CRT_Desc_37,114186022270304256,本体のない浮遊眼球生物で、明確な説明も存在しない。<b>ランガス・ミート</b>の異生物学者たちは数多くの報告書を提出してきた。どの報告書もその正体について一致していない。
CRT_Desc_38,114192001472954368,野生化するか、敵対勢力に転用された基本的な<b>スマートミート</b>製造物。単純で、執拗で、根本的にただの肉にしては驚くほど頑丈だ。
CRT_Desc_39,114192001472954369,かつて<b>ランガス・ミート</b>の加工工場で働いていた。完全に自発的とはいえない数回の転職を経ても、仕事道具は手放さなかった。
CRT_Desc_40,114192001472954370,グリースモンキーは、とっくにお払い箱になったのに気づいてない旧型の自動車整備ボットだ。ぶっ壊せば、車を直すより上手いくらい味方の構造物を修復するレンチが手に入るぜ。
CRT_Desc_41,114192001481342976,かつて<b>ランガス・ミート</b>に勤めていた科学者。今や<b>ピーテリウム</b>の水生生物の守護者であり、世界の頂点捕食者でもあると自認する巨大生物だ。<br><br>自分は海賊だとも思っている。人間というのは本当に不思議だ。
CRT_Desc_42,114192001481342977,巨大な視覚器官と、何かを食べる前に必ずじっと凝視するという強迫的な習性で知られる生物。あの視線は警告だ。ほとんどの者は、それを理解するのが遅すぎる。
CRT_Desc_43,114192001481342978,<b>フランケンミート</b>の艦船で、さらなる恐怖が必要な場所にさらなる恐怖を届ける。着陸するというより、中身を投下して立ち去る。
CRT_Desc_44,114192001485537280,残念ながら、すべての<b>ミートサイエンス</b>実験が文明に大きな飛躍をもたらしたわけではない。ブタの被験者をエクストリームフレーバー（TM）で強化することを目的とした小規模な計画として始まったものが、すぐに制御不能になった。ランガス・ミートの技術者たちは、完璧な食品を作る代わりに、完璧な食用機械を作りました。<b></b><br><br>心を持たないこの生物は、仲間たちとともに食いつぶされる少し前に科学者の一人によって「フランケンビーンズ」と名付けられた。そして今、銀河中を旅し、飢えを満たすために果てしない探求をしている。
CRT_Desc_45,114192001485537281,探究心で始められ、その探究心を心底後悔する形で幕を閉じた<b>ミートサイエンス</b>実験の結果。<br><br>半分人間。半分スズメバチ。完全に問題。
CRT_Desc_46,114192001489731584,目的も感情もなく、通す気もない固定兵器プラットフォーム。これから遭遇する敵の中では、自分の望みに最も正直な部類と言える。
CRT_Desc_47,114192001489731585,正体不明の生物で、四肢は生体力学的に通常許容される範囲をはるかに超えて伸びる。それを最大限に活用している。すぐにわかるだろう。
CRT_Desc_48,114192001489731586,創造主より小さく、速く、そして同じくらい腹を空かせている。<b>フランケンミート</b>の食欲は遺伝する。減ったのは一食分のサイズだけだ。
CRT_Desc_50,114192001493925888,推奨成長パラメーターを大幅に超過した<b>スマートミート</b>製造物。開発仕様を承認した人物は、現在コメントを控えている。
CRT_Desc_51,114192001493925889,コンパクトだが手強い宇宙の戦闘員。可動域の狭さを、その動きをこちらの顔面に叩き込む強い意志で補っている。
CRT_Desc_52,114192001498120192,反撃しない。動かない。あらゆる合理的な予想に反して、ここまで生き延びている。これはターゲットよりも射撃場についての方が多くを語っている。
CRT_Desc_53,114192001498120193,非常に優れた装備か、非常に個人的な理由のどちらか（おそらく両方）を示唆する距離から行動する。これについて声明は一切出していない。
CRT_Desc_54,114192001498120194,ほぼ確実に保有するべきではなかった技術を入手することで制空権を獲得した。速く、機動性が高く、その両方に対して非常に自信満々だ。
CRT_Desc_55,114192001506508800,移動の問題を完全に排除することで解決した。脅威レベルとちょうど一致する高度で安定して浮遊している。これは偶然ではない。
CRT_Desc_56,114192001506508801,小さい。異様なほど鍛えられている。サイズはただの数字にすぎず、その数字はこれから始まる喧嘩とは無関係だと信じている。
CRT_Desc_57,114192001506508802,地質学的な歴史のある時点で、突如として攻撃的に動き出した、アヒル型の岩石形成物。<b>ランガス・ミート</b>の地質学部門がこれに関する論文を提出した。論文は却下された。
CRT_Desc_59,114192001510703104,優れた掘削本能と、来訪者への根強い偏見を持つ地下の人型生物。刺激されたときだけ地上に出る。よく刺激される。
CRT_Desc_6,114192001397456896,<b>ミートサイエンス</b>の粋を集めた究極の産物。密度の高い強化肉で作られた巨大な構造体で、壊滅的な戦闘性能を誇る。<b>カール・ランガス</b>が、繊細さよりもそれ以外のすべてを求める状況のために設計した。
CRT_Desc_60,114192001510703105,ミュータント勢力が運用する<b>グリジーガルプ</b>燃料の輸送機。到着は速い。去るのはもっと速い。その間に投下するものは、もうこちらの問題だ。
CRT_Desc_61,114192001514897408,部隊の迅速な展開と、その展開がもたらす結果からの同様に迅速な離脱に最適化された宇宙人輸送船。
CRT_Desc_62,114192001514897409,止まらない。次々と出てくる。その数学的説明はされていないし、されることもない。撃ち続けろ。
CRT_Desc_63,114192001514897410,正体不明の奇妙で人懐っこいロボット。このロボットは遠い昔にはるか彼方の銀河から宇宙船でやってきたのだと信じている人もいる。<br><br>ごく最近、<b>リセット</b>はカリプソという名の知性ある長距離ロボット工場の囚人となっていた。どうやら両者の関係がうまくいかなかったことが原因のようだ。
CRT_Desc_64,114192001519091712,誰かが地面から離すという先見の明を持った自動兵器プラットフォーム。それで友好的にはならなかった。避けにくくなっただけだ。
CRT_Desc_65,114192001519091713,フルサイズモデルより小さな<b>グリジーガルプ</b>依存の塊だが、問題を起こすという中核ミッションへの献身は変わらない。
CRT_Desc_66,114192001523286016,どんな宿主にも依存せず独立して機能する、切り離された眼球ユニット。監視目的で展開されたが、直接交戦にエスカレートした。その移行は元の仕様にはなかった。
CRT_Desc_67,114192001527480320,ベアトリスの展開サイクルの第一段階。小さい。目立たない。すでにカウントダウンが始まっている。
CRT_Desc_68,114192001527480321,故郷の惑星の重力が垂直方向の成長について強いこだわりを持っていたことをうかがわせる背の高さ。その高さを遠慮なく、常に活用する。
CRT_Desc_69,114192001531674624,誰も選ばず、誰も正面から挑んで勝てなかった権威を持って戦闘を監視する。見たままを判定する。すべてを見ている。
CRT_Desc_70,114192001531674625,<b>ポークバレル・ピート</b>が相手を手続き的な遅延と物理的ダメージに同時に絡め取るために展開した官僚的戦闘員。書類は武器だ。武器も武器だ。
CRT_Desc_71,114192001535868928,選挙運動から出てきたばかりで、これが公務の姿だと完全に信じている。大勢でやってくる。党の路線に沿って投票する。
CRT_Desc_72,114192001535868929,自らの判断を一度も疑ったことがない者の絶対的な確信を持って、闘技場を取り仕切る。木槌は巨大だ。判決は最終だ。
CRT_Desc_73,114192001535868930,<b>パウンディング・ファーザーズ</b>政権を代表して活動する企業執行ユニット。決定を遂行する。下すのではない。下す必要もない。
CRT_Desc_74,114192001540063232,フル展開状態のベアトリス。何をしていたとしても、今すぐやめろ。
CRT_Desc_75,114192001540063233,重心が低い。痛みへの耐性が高い。<b>グリジーガルプ</b>のミューテーションは彼を背高くしなかったが、今ある身長をはるかに効果的なものにした。
CRT_Desc_76,114192001544257536,詳細不明の手段で何らかの公的任務に就かされたダックストーンユニット。バッジは本物だ。アヒルも本物だ。岩も本物だ。
CRT_Desc_77,114192001544257537,成長サイクルの途中にあるベアトリス。見た目より大きい。すでに計画を立てている。
CRT_Desc_79,114192001548451840,マシン勢力が運用する重装甲地上車両。製造ラインで記憶に残りたかった誰かにトミーと名付けられた。トミーは安心感を与える存在ではない。
CRT_Desc_8,114192001456177152,銀河系の最も不快な環境に生息する縄張り意識の強い空中戦闘生物。毒は最悪だ。音はなぜかさらに最悪だ。<b>ランガス・ミート</b>は少なくとも三度、これをメニューに加えようと試みた。三度とも同じ結末を迎えた。
CRT_Desc_80,114192001548451841,優秀な射程と、その射程内のすべてに対する強い意見を持つ指向性エネルギー兵器プラットフォーム。
CRT_Desc_81,114192001548451842,頭部が明確に箱であるマシン勢力のユニット。箱の中に何かが入っている。その何かが展開する。その何かがやることをあなたは気に入らないだろう。
CRT_Desc_82,114192001552646144,丸い。転がる。その両方に熱心だ。<b>グリジーガルプ</b>のミューテーションはミュータントという概念を、非常に特定の幾何学的方向へと推し進めた。
CRT_Desc_83,114192001552646145,細い。平らだ。見かけによらず耐久性がある。次元的縮小によって、なぜかより脅威となったミュータント。
CRT_Desc_86,114192001556840448,敵として送り込まれた忠実な<b>スマートミート</b>のコンパニオンユニット。本人は状況を完全には理解していないし、それほど内省できるなら、おそらく申し訳なく思っていただろう。
CRT_Desc_87,114192001556840449,熱意だけは一人前で、状況理解はまるでない幼い<b>スマートミート</b>コンパニオンユニット。全力で頑張っている。その全力が、まだこちらにとっては問題だ。
CRT_Desc_88,114192001561034752,<b>カール・ランガス</b>が、状況に見合ったスケールで動いている。メックは当然、彼の設計だ。だいぶ前から準備してあったらしい。<br><br> <i>こいつは何年も前に作っておいたんだ、スクイッシー。念のためにな！やっと使えてよかったぜ！</i>
CRT_Name_90,112083206843392000,ゲロオーブ
CRT_Name_91,118003757014249472,ヴォル・ケイ・ノー
HE_Desc_125,111992418004361216,"<#FFEB04><link=""Item:634"">[スレイヤーバフ II]</link></color>を15秒間獲得する"
HE_Desc_126,111992418008555520,"<#FFEB04><link=""Item:635"">[スレイヤーバフ III]</link></color>を15秒間獲得する"
HE_Desc_139,114224192071655424,"ターゲットが<#FFEB04><link=""Keyword:7"">[よろめき]</link></color>状態になる"
HE_Desc_189,118953930455506944,"<#FFEB04><link=""Keyword:12"">[電撃]</link></color>ダメージを20%追加で与える"
HE_Desc_190,118953930468089856,"<#FFEB04><link=""Keyword:13"">[火]</link></color>ダメージを20%追加で与える"
HE_Desc_191,118953930468089857,"<#FFEB04><link=""Keyword:15"">[氷]</link></color>ダメージを20%追加で与える"
HE_Desc_192,118953930468089858,"<#FFEB04><link=""Keyword:5"">[物理]</link></color>ダメージを20%追加で与える"
HE_Desc_193,118953930468089859,"<#FFEB04><link=""Keyword:14"">[スライム]</link></color>ダメージを20%追加で与える"
HE_Desc_194,118953930468089860,"<#FFEB04><link=""Keyword:12"">[電撃]</link></color>ダメージを50%追加で与える"
HE_Desc_195,118953930468089861,"<#FFEB04><link=""Keyword:13"">[火]</link></color>ダメージを50%追加で与える"
HE_Desc_196,118953930468089862,"<#FFEB04><link=""Keyword:15"">[氷]</link></color>ダメージを50%追加で与える"
HE_Desc_197,118953930468089863,"<#FFEB04><link=""Keyword:5"">[物理]</link></color>ダメージを50%追加で与える"
HE_Desc_198,118953930468089864,"<#FFEB04><link=""Keyword:14"">[スライム]</link></color>ダメージを50%追加で与える"
HE_Desc_199,119267650700304384,2体の敵に30ダメージを連鎖させる
IATT_Name_1,113797958992912384,移動速度
IATT_Name_10,113797958997106693,貫通数
IATT_Name_11,113797958997106694,武器精度
IATT_Name_110,113797958997106747,ヒットスキャンダメージ
IATT_Name_113,113797958997106748,近接攻撃ダメージ
IATT_Name_116,113797958997106749,リロードウィンドウサイズ
IATT_Name_117,113797958997106750,ミート能力ダメージ
IATT_Name_12,113797958997106695,拡散回復
IATT_Name_124,113797958997106751,近距離ダメージ
IATT_Name_125,113797958997106752,遠距離ダメージ
IATT_Name_126,113797958997106753,火蓄積
IATT_Name_127,113797958997106754,氷蓄積
IATT_Name_128,113797958997106755,スライム蓄積
IATT_Name_129,113797958997106756,電撃蓄積
IATT_Name_13,113797958997106696,リロード速度
IATT_Name_130,113797958997106757,バリア持続時間
IATT_Name_133,113797958997106758,バリア最大値
IATT_Name_136,113797958997106759,バリア獲得量
IATT_Name_139,113797959001300992,発射体速度
IATT_Name_14,113797958997106697,水中移動速度
IATT_Name_142,113797959001300993,フランケンビーンズパワーレベル
IATT_Name_143,113797959001300994,物理ダメージ
IATT_Name_146,113797959001300995,物理蓄積
IATT_Name_15,113797958997106698,ジャンプ回数
IATT_Name_151,113797959001300996,ミニオンダメージ
IATT_Name_154,113797959001300997,ミニオンHP
IATT_Name_157,113797959001300998,ミニオンHP回復
IATT_Name_16,113797958997106699,クリティカル率上昇
IATT_Name_162,113797959001300999,連射数
IATT_Name_164,113797959001301000,イベント構造体HP
IATT_Name_165,113797959001301001,イベント構造体HP回復
IATT_Name_166,113797959001301002,ハンターHP
IATT_Name_167,113797959001301003,ハンターHP回復
IATT_Name_17,113797958997106700,範囲ダメージ
IATT_Name_178,113797959001301004,中型ミニオン数
IATT_Name_179,113797959001301005,大型ミニオン数
IATT_Name_18,113797958997106701,ヘッドミート耐久度
IATT_Name_180,113797959001301006,グレネードランチャーダメージ
IATT_Name_181,113797959001301007,マグナムダメージ 
IATT_Name_182,113797959001301008,ピストルダメージ
IATT_Name_183,113797959001301009,プラズマキャスターダメージ
IATT_Name_184,113797959001301010,レールガンダメージ
IATT_Name_185,113797959001301011,ライフルダメージ
IATT_Name_186,113797959001301012,ロケットランチャーダメージ
IATT_Name_187,113797959001301013,SMGダメージ
IATT_Name_188,113797959001301014,ショットガンダメージ
IATT_Name_2,113797958997106688,攻撃速度
IATT_Name_20,113797958997106702,リスポーン時の追加プレイヤーHP
IATT_Name_205,113797959001301015,グレネードランチャー最小ダメージ
IATT_Name_206,113797959001301016,マグナム最小ダメージ
IATT_Name_207,113797959001301017,ピストル最小ダメージ
IATT_Name_208,113797959001301018,プラズマキャスター最小ダメージ
IATT_Name_209,113797959001301019,レールガン最小ダメージ
IATT_Name_21,113797958997106703,ハンター到着時間（秒）
IATT_Name_210,113797959001301020,ライフル最小ダメージ
IATT_Name_211,113797959001301021,ロケットランチャー最小ダメージ
IATT_Name_212,113797959001301022,SMG最小ダメージ
IATT_Name_213,113797959001301023,ショットガン最小ダメージ
IATT_Name_214,113797959001301024,ライフル追加トリガー効果発動率
IATT_Name_215,113797959001301025,ライフルリロードウィンドウサイズ
IATT_Name_216,113797959001301026,ライフル射程
IATT_Name_217,113797959001301027,SMG追加クリティカル率
IATT_Name_218,113797959001301028,SMG追加クリティカルダメージ
IATT_Name_219,113797959001301029,SMGリロードウィンドウサイズ
IATT_Name_22,113797958997106704,HP回復
IATT_Name_220,113797959001301030,SMGマガジンサイズ
IATT_Name_221,113797959001301031,SMG射程
IATT_Name_222,113797959001301032,SMG武器精度
IATT_Name_223,113797959001301033,SMG攻撃速度
IATT_Name_224,113797959001301034,SMG追加トリガー効果発動率
IATT_Name_225,113797959001301035,SMG貫通数
IATT_Name_228,113797959001301038,マグナム貫通数
IATT_Name_23,113797958997106705,地上ジャンプ高度
IATT_Name_231,113797959001301041,マグナム射程
IATT_Name_232,113797959001301042,グレネードランチャー最大ダメージ
IATT_Name_233,113797959001301043,マグナム最大ダメージ
IATT_Name_234,113797959001301044,ピストル最大ダメージ
IATT_Name_235,113797959001301045,プラズマキャスター最大ダメージ
IATT_Name_236,113797959001301046,レールガン最大ダメージ
IATT_Name_237,113797959001301047,ライフル最大ダメージ
IATT_Name_238,113797959001301048,ロケットランチャー最大ダメージ
IATT_Name_239,113797959001301049,SMG最大ダメージ
IATT_Name_24,113797958997106706,マガジンサイズ
IATT_Name_240,113797959001301050,ショットガン最大ダメージ
IATT_Name_242,113797959001301051,マグナムダメージ
IATT_Name_25,113797958997106707,能力リチャージ
IATT_Name_26,113797958997106708,ステルス
IATT_Name_27,113797958997106709,登る角度
IATT_Name_286,113797959001301053,ライフルマガジンサイズ
IATT_Name_287,113797959001301054,ライフル貫通数
IATT_Name_288,113797959001301055,ライフル攻撃速度
IATT_Name_289,113797959001301056,ライフル弱点ダメージ
IATT_Name_296,113797959001301057,マグナム最大ダメージ
IATT_Name_3,113797958997106689,全ダメージ
IATT_Name_30,113797958997106710,敵への脅威増加
IATT_Name_304,113797959001301058,ハンターメイン遅延
IATT_Name_306,113797959001301059,ハンターサブ遅延
IATT_Name_309,113797959001301060,ハンター攻撃速度
IATT_Name_31,113797958997106711,ウェブ耐性
IATT_Name_312,113797959001301061,ハンターダメージ
IATT_Name_315,113797959001301062,ハンター移動速度
IATT_Name_318,113797959001301063,ミート耐久度
IATT_Name_32,113797958997106712,サポート範囲効果半径
IATT_Name_321,113797959001301064,ミートによるダメージ軽減
IATT_Name_324,113797959001301065,二段ジャンプ高度
IATT_Name_328,113797959001301066,電撃弱体化
IATT_Name_329,113797959001301067,火弱体化
IATT_Name_33,113797958997106713,ヘッド能力リチャージ
IATT_Name_330,113797959001301068,氷弱体化
IATT_Name_331,113797959001301069,物理弱体化
IATT_Name_332,113797959001301070,スライム弱体化
IATT_Name_335,113797959001301071,極寒状態の敵を凍結状態にする
IATT_Name_336,113797959001301072,近接弱体化
IATT_Name_338,113797959001301073,近接攻撃速度
IATT_Name_34,113797958997106714,無限弾薬
IATT_Name_340,113797959001301074,鉱物探知距離
IATT_Name_341,113797959001301075,釣り場探知距離
IATT_Name_342,113797959001301076,ガストロノート探知距離
IATT_Name_343,113797959001301077,粉砕ダメージ
IATT_Name_346,113797959001301078,燃焼ダメージ
IATT_Name_349,113797959001301079,炎上発動確率
IATT_Name_35,113797958997106715,小型ミニオン数
IATT_Name_350,113797959001301080,炎上ダメージ
IATT_Name_353,113797959001301081,感電発動確率
IATT_Name_354,113797959001301082,感電ダメージ
IATT_Name_357,113797959001301083,スライム状態ダメージ増幅
IATT_Name_358,113797959001301084,極寒スロウ
IATT_Name_359,113797959001301085,マグナム弱点ダメージ
IATT_Name_36,113797958997106716,水泳ジャンプ高さ
IATT_Name_360,113797959001301086,ピストル弱点ダメージ
IATT_Name_361,113797959001301087,ショットガン弱点ダメージ
IATT_Name_362,113797959001301088,SMG弱点ダメージ
IATT_Name_363,113797959001301089,グレネードランチャー直撃ダメージ
IATT_Name_364,113797959001301090,プラズマキャスター直撃ダメージ
IATT_Name_365,113797959001301091,ロケットランチャー直撃ダメージ
IATT_Name_366,113797959001301092,ライフル拡散回復
IATT_Name_367,113797959001301093,ライフル精度
IATT_Name_369,113797959001301095,レールガンマガジンサイズ
IATT_Name_37,113797958997106717,追加クリティカルダメージ
IATT_Name_370,113797959001301096,プラズマガン爆発半径
IATT_Name_371,113797959001301097,ピストルリロードウィンドウサイズ
IATT_Name_372,113797959001301098,追加ピストル・クリティカル率
IATT_Name_373,113797959001301099,ピストルマガジンサイズ
IATT_Name_374,113797959001301100,ピストル精度
IATT_Name_375,113797959001301101,ピストル射程
IATT_Name_376,113797959001301102,ピストル攻撃速度
IATT_Name_377,113797959001301103,ピストル追加クリティカルダメージ
IATT_Name_378,113797959001301104,ピストル貫通数
IATT_Name_38,113797958997106718,射程
IATT_Name_381,113797959001301107,追加ピストルトリガー効果確率
IATT_Name_382,113797959001301108,ライフル追加クリティカルダメージ
IATT_Name_383,113797959001301109,ライフル追加クリティカル率
IATT_Name_385,113797959001301111,マグナム攻撃速度
IATT_Name_386,113797959001301112,マグナム追加クリティカル率
IATT_Name_387,113797959001301113,マグナム追加クリティカルダメージ
IATT_Name_388,113797959001301114,マグナム武器精度
IATT_Name_389,113797959001301115,マグナムリロードウィンドウサイズ
IATT_Name_39,113797958997106719,コンテナからの追加HP
IATT_Name_390,113797959001301116,マグナムマガジンサイズ
IATT_Name_391,113797959001301117,マグナム追加トリガー効果発動率
IATT_Name_392,113797959001301118,プラズマキャスター攻撃速度
IATT_Name_393,113797959001301119,プラズマキャスター追加クリティカル率
IATT_Name_394,113797959001301120,プラズマキャスター追加クリティカルダメージ
IATT_Name_395,113797959001301121,プラズマキャスターリロードウィンドウサイズ
IATT_Name_396,113797959001301122,プラズマキャスター弾倉サイズ
IATT_Name_397,113797959001301123,プラズマキャスター追加トリガー効果発動率
IATT_Name_398,113797959001301124,プラズマキャスター弾速
IATT_Name_399,113797959001301125,プラズマキャスター範囲ダメージ
IATT_Name_4,113797958997106690,HP
IATT_Name_400,113797959001301126,ショットガン貫通数
IATT_Name_401,113797959001301127,ショットガン追加クリティカル率
IATT_Name_402,113797959001301128,ショットガン追加クリティカルダメージ
IATT_Name_403,113797959001301129,ショットガン追加トリガー効果発動率
IATT_Name_404,113797959001301130,ショットガンマガジンサイズ
IATT_Name_406,113797959001301132,ショットガン射程
IATT_Name_407,113797959001301133,ショットガン攻撃速度
IATT_Name_408,113797959001301134,ショットガンリロードウィンドウサイズ
IATT_Name_409,113797959001301135,レールガン追加トリガー効果発動率
IATT_Name_41,113797958997106720,トルソ能力リチャージ
IATT_Name_410,113797959001301136,レールガン追加クリティカル率
IATT_Name_411,113797959001301137,レールガン追加クリティカルダメージ
IATT_Name_412,113797959001301138,レールガンリロードウィンドウサイズ
IATT_Name_413,113797959001301139,レールガン貫通数
IATT_Name_414,113797959001301140,レールガン攻撃速度
IATT_Name_415,113797959001301141,レールガン弱点ダメージ
IATT_Name_416,113797959001301142,レールガン射程
IATT_Name_418,113797959001301144,ロケットランチャー追加クリティカル率
IATT_Name_419,113797959001301145,ロケットランチャー追加クリティカルダメージ
IATT_Name_420,113797959001301146,ロケットランチャーマガジンサイズ
IATT_Name_421,113797959001301147,ロケットランチャー弾速
IATT_Name_422,113797959001301148,ロケットランチャー攻撃速度
IATT_Name_423,113797959001301149,ロケットランチャー追加トリガー効果発動率
IATT_Name_424,113797959001301150,ロケットランチャー爆発半径
IATT_Name_425,113797959001301151,ロケットランチャー範囲ダメージ
IATT_Name_426,113797959001301152,グレネードランチャー追加クリティカル率
IATT_Name_427,113797959001301153,グレネードランチャー追加クリティカルダメージ
IATT_Name_428,113797959001301154,グレネードランチャー攻撃速度
IATT_Name_429,113797959001301155,グレネードランチャー弾速
